face_x;face_y;landmark_x_1;landmark_y_1;landmark_z_1;landmark_x_2;landmark_y_2;landmark_z_2;landmark_x_3;landmark_y_3;landmark_z_3;landmark_x_4;landmark_y_4;landmark_z_4;landmark_x_5;landmark_y_5;landmark_z_5;landmark_x_6;landmark_y_6;landmark_z_6;landmark_x_7;landmark_y_7;landmark_z_7;landmark_x_8;landmark_y_8;landmark_z_8;landmark_x_9;landmark_y_9;landmark_z_9;landmark_x_10;landmark_y_10;landmark_z_10;landmark_x_11;landmark_y_11;landmark_z_11;landmark_x_12;landmark_y_12;landmark_z_12;landmark_x_13;landmark_y_13;landmark_z_13;landmark_x_14;landmark_y_14;landmark_z_14;landmark_x_15;landmark_y_15;landmark_z_15;landmark_x_16;landmark_y_16;landmark_z_16;landmark_x_17;landmark_y_17;landmark_z_17;landmark_x_18;landmark_y_18;landmark_z_18;landmark_x_19;landmark_y_19;landmark_z_19;landmark_x_20;landmark_y_20;landmark_z_20;landmark_x_21;landmark_y_21;landmark_z_21;landmark_x_22;landmark_y_22;landmark_z_22;landmark_x_23;landmark_y_23;landmark_z_23;landmark_x_24;landmark_y_24;landmark_z_24;landmark_x_25;landmark_y_25;landmark_z_25;landmark_x_26;landmark_y_26;landmark_z_26;landmark_x_27;landmark_y_27;landmark_z_27;landmark_x_28;landmark_y_28;landmark_z_28;landmark_x_29;landmark_y_29;landmark_z_29;landmark_x_30;landmark_y_30;landmark_z_30;landmark_x_31;landmark_y_31;landmark_z_31;landmark_x_32;landmark_y_32;landmark_z_32;landmark_x_33;landmark_y_33;landmark_z_33;landmark_x_34;landmark_y_34;landmark_z_34;landmark_x_35;landmark_y_35;landmark_z_35;landmark_x_36;landmark_y_36;landmark_z_36;landmark_x_37;landmark_y_37;landmark_z_37;landmark_x_38;landmark_y_38;landmark_z_38;landmark_x_39;landmark_y_39;landmark_z_39;landmark_x_40;landmark_y_40;landmark_z_40;landmark_x_41;landmark_y_41;landmark_z_41;landmark_x_42;landmark_y_42;landmark_z_42
0.531499;0.340543;0.0763949;0.844186;2.03142e-05;0.0950741;0.812366;-0.023219;0.115472;0.788608;-0.053247;0.130443;0.773705;-0.0745595;0.137089;0.77812;-0.0901523;0.107455;0.813658;-0.0906289;0.144165;0.809094;-0.113303;0.158022;0.810212;-0.108809;0.163105;0.810469;-0.104996;0.103827;0.841218;-0.0879734;0.14712;0.842164;-0.107243;0.162289;0.837863;-0.0981189;0.165039;0.831813;-0.10057;0.102921;0.86569;-0.0825942;0.143271;0.864834;-0.0892671;0.154673;0.859016;-0.0773512;0.157034;0.851221;-0.0783045;0.102027;0.886601;-0.080211;0.132444;0.89562;-0.0896757;0.140324;0.891622;-0.0964166;0.141838;0.880765;-0.108537
0.534991;0.337059;0.0809748;0.852256;2.10457e-05;0.0938417;0.82276;-0.0298953;0.112263;0.796555;-0.0706177;0.126327;0.779772;-0.101789;0.134206;0.78529;-0.12696;0.108215;0.816589;-0.115512;0.144326;0.810408;-0.152545;0.16625;0.810732;-0.156407;0.179904;0.810219;-0.158752;0.107146;0.843136;-0.114271;0.148562;0.839455;-0.149097;0.171892;0.833954;-0.148821;0.182489;0.828696;-0.159441;0.106859;0.865524;-0.109719;0.144951;0.859573;-0.130546;0.163413;0.853736;-0.121374;0.171412;0.846718;-0.123443;0.105636;0.883125;-0.107995;0.13377;0.886864;-0.124064;0.144998;0.88403;-0.130201;0.149245;0.875627;-0.14096
0.535345;0.335553;0.0623803;0.840551;2.15729e-05;0.086695;0.820932;-0.0282947;0.112362;0.80317;-0.0652321;0.133745;0.793757;-0.0922358;0.145796;0.800676;-0.112318;0.10925;0.822468;-0.117339;0.15794;0.816058;-0.151192;0.181167;0.815905;-0.153344;0.19256;0.814986;-0.154061;0.106757;0.843811;-0.11447;0.16238;0.841815;-0.150045;0.185747;0.836231;-0.150045;0.195005;0.830192;-0.158221;0.106292;0.860402;-0.107082;0.158563;0.85584;-0.123292;0.174156;0.849752;-0.110597;0.177446;0.84441;-0.109234;0.105656;0.872804;-0.102492;0.144945;0.876379;-0.114326;0.156485;0.873001;-0.116478;0.158892;0.866556;-0.123507
0.538897;0.332261;0.094863;0.839172;2.10882e-05;0.113409;0.804425;-0.0345546;0.129018;0.77588;-0.0732117;0.142891;0.765607;-0.102191;0.15216;0.771425;-0.130162;0.0991378;0.803209;-0.110843;0.14047;0.804082;-0.147095;0.16914;0.809732;-0.151794;0.186571;0.813749;-0.149407;0.0947333;0.837036;-0.102638;0.142065;0.844629;-0.131057;0.172226;0.84115;-0.124568;0.186796;0.836493;-0.126358;0.0965128;0.868165;-0.0914493;0.140908;0.872799;-0.101594;0.163682;0.867776;-0.0848853;0.175041;0.862962;-0.0808573;0.0998843;0.89512;-0.0844377;0.133396;0.902515;-0.0842885;0.149089;0.898405;-0.0784704;0.156036;0.891607;-0.0804098
0.538518;0.333799;0.149529;0.923117;2.31781e-05;0.162127;0.869191;-0.0337267;0.161337;0.830273;-0.0721353;0.154845;0.803652;-0.104301;0.148894;0.787475;-0.137248;0.0930402;0.825539;-0.105949;0.139862;0.798662;-0.154068;0.168129;0.800307;-0.166553;0.188384;0.808624;-0.177737;0.0848477;0.850947;-0.106122;0.132563;0.819674;-0.149126;0.167953;0.818836;-0.147132;0.188958;0.823704;-0.15216;0.0907439;0.877879;-0.110804;0.130291;0.850128;-0.143317;0.161594;0.852044;-0.128318;0.177564;0.860461;-0.124503;0.099219;0.906225;-0.117827;0.121095;0.898297;-0.141149;0.138412;0.904526;-0.145918;0.147397;0.911541;-0.157623
0.526952;0.343471;0.287661;0.853184;3.40175e-05;0.34275;0.821514;-0.0691535;0.37555;0.758386;-0.134398;0.391418;0.707783;-0.195838;0.385744;0.675898;-0.246306;0.322918;0.661256;-0.161827;0.315445;0.569486;-0.242329;0.344085;0.563208;-0.284705;0.369011;0.587114;-0.318168;0.285275;0.691801;-0.160044;0.28506;0.659195;-0.255083;0.308767;0.693405;-0.270168;0.321759;0.719914;-0.279631;0.256921;0.737584;-0.165392;0.259505;0.727835;-0.235883;0.279915;0.762185;-0.242054;0.290791;0.786916;-0.248363;0.234005;0.782355;-0.178009;0.221752;0.788088;-0.244934;0.212768;0.800739;-0.291562;0.200753;0.809674;-0.331608
0.527035;0.349976;0.321864;0.796571;3.35066e-05;0.3783;0.773543;-0.0679007;0.412571;0.713099;-0.124266;0.424064;0.656671;-0.175781;0.422879;0.605521;-0.224151;0.362519;0.590521;-0.122431;0.339659;0.509488;-0.203833;0.355394;0.509399;-0.250498;0.376451;0.54882;-0.277108;0.324239;0.61378;-0.116991;0.314534;0.58886;-0.206848;0.334735;0.632093;-0.238701;0.350861;0.66696;-0.253513;0.293211;0.651149;-0.118957;0.290708;0.651812;-0.197672;0.307323;0.694213;-0.220087;0.319297;0.721977;-0.226641;0.26462;0.68506;-0.124725;0.25886;0.690054;-0.19256;0.275935;0.725162;-0.224937;0.289621;0.745301;-0.241978
0.52525;0.363048;0.349788;0.736469;2.85535e-05;0.405578;0.708524;-0.0341504;0.438362;0.649208;-0.0607872;0.446474;0.596035;-0.0861613;0.442194;0.547641;-0.104576;0.381977;0.549016;-0.0539201;0.377988;0.468679;-0.0875779;0.389887;0.437699;-0.0966929;0.404988;0.43453;-0.0974319;0.34446;0.558727;-0.0497629;0.374853;0.549639;-0.0750755;0.389603;0.591824;-0.0702717;0.388757;0.610976;-0.062604;0.317374;0.586689;-0.0507791;0.352258;0.587736;-0.0795099;0.367176;0.624933;-0.0814191;0.365452;0.640875;-0.0777854;0.294821;0.617686;-0.0546284;0.323817;0.62364;-0.0819734;0.342617;0.651075;-0.0928744;0.342977;0.660829;-0.0942909
0.526555;0.367622;0.359455;0.678069;2.24568e-05;0.421558;0.657045;-0.0396468;0.452835;0.60165;-0.0578005;0.461476;0.552015;-0.0674542;0.456658;0.496409;-0.069397;0.399666;0.489793;-0.0372789;0.402529;0.405597;-0.0405878;0.415911;0.36581;-0.0404057;0.430094;0.350114;-0.0402539;0.363651;0.499714;-0.0160287;0.404698;0.489206;-0.00980544;0.416438;0.534384;-0.0107541;0.408755;0.559984;-0.0159832;0.339899;0.525627;0.002569;0.385668;0.529131;-0.000173606;0.394309;0.568689;-0.00981303;0.382812;0.586672;-0.0143135;0.323776;0.55039;0.0193832;0.361905;0.556346;0.0140782;0.371528;0.590069;0.0100787;0.361548;0.602934;0.0130081
0.521253;0.371354;0.389394;0.6019;2.43832e-05;0.435736;0.58981;-0.00884871;0.464308;0.54087;-0.0276111;0.477711;0.491969;-0.04331;0.487611;0.44892;-0.05183;0.412439;0.45026;-0.0489375;0.42673;0.373238;-0.0700534;0.438177;0.324314;-0.0871986;0.445128;0.288744;-0.10629;0.381019;0.449356;-0.055906;0.437797;0.46878;-0.0711052;0.442409;0.515645;-0.0618489;0.427243;0.538038;-0.060166;0.359753;0.472225;-0.0658986;0.420719;0.499792;-0.084306;0.421261;0.539759;-0.0736297;0.404239;0.557003;-0.0673186;0.348211;0.50321;-0.0766275;0.395369;0.525982;-0.0982431;0.399759;0.557761;-0.100136;0.388457;0.572925;-0.104449
