face_x;face_y;landmark_x_1;landmark_y_1;landmark_z_1;landmark_x_2;landmark_y_2;landmark_z_2;landmark_x_3;landmark_y_3;landmark_z_3;landmark_x_4;landmark_y_4;landmark_z_4;landmark_x_5;landmark_y_5;landmark_z_5;landmark_x_6;landmark_y_6;landmark_z_6;landmark_x_7;landmark_y_7;landmark_z_7;landmark_x_8;landmark_y_8;landmark_z_8;landmark_x_9;landmark_y_9;landmark_z_9;landmark_x_10;landmark_y_10;landmark_z_10;landmark_x_11;landmark_y_11;landmark_z_11;landmark_x_12;landmark_y_12;landmark_z_12;landmark_x_13;landmark_y_13;landmark_z_13;landmark_x_14;landmark_y_14;landmark_z_14;landmark_x_15;landmark_y_15;landmark_z_15;landmark_x_16;landmark_y_16;landmark_z_16;landmark_x_17;landmark_y_17;landmark_z_17;landmark_x_18;landmark_y_18;landmark_z_18;landmark_x_19;landmark_y_19;landmark_z_19;landmark_x_20;landmark_y_20;landmark_z_20;landmark_x_21;landmark_y_21;landmark_z_21;landmark_x_22;landmark_y_22;landmark_z_22;landmark_x_23;landmark_y_23;landmark_z_23;landmark_x_24;landmark_y_24;landmark_z_24;landmark_x_25;landmark_y_25;landmark_z_25;landmark_x_26;landmark_y_26;landmark_z_26;landmark_x_27;landmark_y_27;landmark_z_27;landmark_x_28;landmark_y_28;landmark_z_28;landmark_x_29;landmark_y_29;landmark_z_29;landmark_x_30;landmark_y_30;landmark_z_30;landmark_x_31;landmark_y_31;landmark_z_31;landmark_x_32;landmark_y_32;landmark_z_32;landmark_x_33;landmark_y_33;landmark_z_33;landmark_x_34;landmark_y_34;landmark_z_34;landmark_x_35;landmark_y_35;landmark_z_35;landmark_x_36;landmark_y_36;landmark_z_36;landmark_x_37;landmark_y_37;landmark_z_37;landmark_x_38;landmark_y_38;landmark_z_38;landmark_x_39;landmark_y_39;landmark_z_39;landmark_x_40;landmark_y_40;landmark_z_40;landmark_x_41;landmark_y_41;landmark_z_41;landmark_x_42;landmark_y_42;landmark_z_42
0.519414;0.247424;0.277954;0.893252;2.36533e-05;0.281889;0.838973;-0.0501123;0.274037;0.805385;-0.09276;0.275169;0.78663;-0.125594;0.278643;0.776481;-0.15587;0.224069;0.872429;-0.142089;0.236792;0.882006;-0.169338;0.257708;0.875029;-0.162447;0.271421;0.867193;-0.161925;0.229685;0.91122;-0.130188;0.245;0.916695;-0.172366;0.269907;0.900332;-0.177064;0.280106;0.883819;-0.190009;0.243935;0.93879;-0.114214;0.26153;0.941288;-0.128622;0.283506;0.928816;-0.120896;0.291201;0.912391;-0.12977;0.260247;0.960829;-0.103827;0.271071;0.967353;-0.112544;0.28638;0.964139;-0.12622;0.293152;0.951758;-0.14637;0.328571;0.797398;2.25032e-05;0.349489;0.855638;0.0130245;0.357708;0.898851;0.00109648;0.354872;0.929408;-0.0177248;0.348813;0.95202;-0.0456603;0.277408;0.916723;-0.009811;0.301531;0.952005;-0.0168402;0.323722;0.93027;-0.00468434;0.332373;0.909968;0.00575017;0.258319;0.905609;-0.0256866;0.291504;0.940954;-0.0418233;0.315116;0.916794;-0.0338296;0.323091;0.893606;-0.027328;0.251643;0.894256;-0.0400753;0.282826;0.929167;-0.0441255;0.306961;0.903576;-0.0293531;0.313201;0.882002;-0.0231925;0.253711;0.880312;-0.0544428;0.273464;0.913307;-0.069535;0.294467;0.89998;-0.074651;0.305654;0.883879;-0.080108
0.522355;0.248747;0.260753;0.87459;1.57387e-05;0.309285;0.877222;0.0120293;0.339503;0.889584;0.0234269;0.355924;0.906269;0.0307652;0.368133;0.930858;0.0330503;0.313398;0.872089;0.0478199;0.334139;0.856085;0.0565144;0.341563;0.847609;0.053802;0.3468;0.841659;0.0562543;0.2865;0.866684;0.0438442;0.309967;0.851014;0.0601928;0.316974;0.840225;0.061902;0.319521;0.829659;0.0617163;0.263957;0.861971;0.0373233;0.285962;0.845921;0.0476341;0.292849;0.835824;0.037862;0.296198;0.829436;0.0294276;0.242027;0.858758;0.0313226;0.261723;0.844687;0.0458134;0.267972;0.83512;0.0507552;0.270104;0.829447;0.0524272
0.529983;0.248221;0.289928;0.701019;2.28991e-05;0.336439;0.681799;-0.0314159;0.359462;0.648424;-0.06641;0.36519;0.62665;-0.0972296;0.371026;0.609124;-0.137782;0.32486;0.583099;-0.0699404;0.342628;0.537981;-0.0998059;0.356175;0.530957;-0.120034;0.364443;0.529865;-0.133011;0.297849;0.586757;-0.0676981;0.319999;0.566969;-0.0957506;0.326127;0.59186;-0.113069;0.32469;0.610301;-0.122229;0.278689;0.607386;-0.0657421;0.297877;0.602976;-0.0931744;0.304741;0.632126;-0.107535;0.303552;0.651707;-0.116313;0.263633;0.628826;-0.0652173;0.275162;0.623618;-0.0847777;0.281671;0.639802;-0.0946534;0.280764;0.653166;-0.100092
0.535461;0.248495;0.284834;0.686583;2.31114e-05;0.333038;0.648316;-0.00249297;0.357604;0.59836;-0.0165447;0.3681;0.561647;-0.0275843;0.375051;0.529251;-0.0377129;0.318981;0.544037;-0.0548551;0.354138;0.566658;-0.0751514;0.358987;0.604053;-0.0766795;0.355149;0.627096;-0.0809504;0.293738;0.553728;-0.0639845;0.333683;0.587721;-0.091843;0.338373;0.62829;-0.09678;0.333213;0.653395;-0.102344;0.274446;0.573799;-0.072252;0.312708;0.601208;-0.0891003;0.319397;0.635698;-0.0833013;0.315939;0.654509;-0.0819691;0.260674;0.599886;-0.0807153;0.28871;0.618843;-0.0990526;0.297264;0.643108;-0.109162;0.297408;0.656264;-0.120368
0.536967;0.250551;0.279861;0.666236;1.81023e-05;0.326902;0.618111;0.0109809;0.34871;0.580808;0.00236873;0.360798;0.548699;-0.00814104;0.375872;0.518047;-0.0191048;0.3151;0.558465;-0.0296038;0.335913;0.556543;-0.0504641;0.348923;0.560086;-0.0578995;0.358256;0.562518;-0.0612041;0.297973;0.569034;-0.0457137;0.318268;0.558324;-0.0648873;0.33141;0.562994;-0.0669871;0.34286;0.570821;-0.0651627;0.284463;0.584251;-0.0611352;0.302425;0.570847;-0.0834413;0.313326;0.573057;-0.0899817;0.321387;0.58033;-0.0899817;0.27368;0.603473;-0.0750421;0.279457;0.585904;-0.0894309;0.282716;0.576987;-0.0996201;0.284922;0.572943;-0.106367
0.537796;0.246665;0.280083;0.654655;1.43719e-05;0.304854;0.619497;0.0267784;0.316315;0.591122;0.0404501;0.321029;0.566605;0.0499694;0.326566;0.544309;0.0597712;0.328837;0.581943;0.0326821;0.341561;0.557814;0.0403653;0.351391;0.539803;0.0455063;0.356491;0.521125;0.0456758;0.320952;0.581161;0.0169201;0.332293;0.552682;0.0196318;0.339172;0.528802;0.0186291;0.345028;0.506307;0.0154371;0.310573;0.579752;0.00166747;0.318319;0.54795;9.00381e-05;0.320815;0.524958;0.00041775;0.321297;0.505526;-0.000131085;0.297801;0.579806;-0.0114119;0.298849;0.550196;-0.0120969;0.297176;0.531969;-0.0112989;0.295013;0.516219;-0.0119839
0.541863;0.24806;0.328581;0.508988;2.57502e-05;0.368393;0.481637;-0.0434604;0.39096;0.425099;-0.0742547;0.393161;0.375073;-0.103872;0.387567;0.33814;-0.124684;0.357014;0.376053;-0.0476511;0.366174;0.339904;-0.0889455;0.370392;0.372411;-0.0975622;0.368547;0.398926;-0.0949725;0.329467;0.392336;-0.0416711;0.341051;0.383961;-0.0874858;0.348072;0.421655;-0.0893693;0.34699;0.439368;-0.0824005;0.30778;0.414971;-0.0441667;0.31485;0.414266;-0.0901697;0.32472;0.444696;-0.0931361;0.327191;0.456135;-0.0889926;0.289925;0.438144;-0.0491578;0.291289;0.428878;-0.0773152;0.299876;0.449796;-0.088663;0.302493;0.459637;-0.0964322
0.544701;0.245306;0.344383;0.502972;2.60334e-05;0.379407;0.462776;-0.0179158;0.397854;0.402337;-0.0339969;0.399468;0.348926;-0.0505312;0.394869;0.312245;-0.055129;0.360641;0.365791;-0.0336433;0.38181;0.353264;-0.0736084;0.389039;0.393114;-0.0739179;0.384719;0.41307;-0.065916;0.332341;0.381563;-0.0414683;0.356415;0.384418;-0.0889491;0.367408;0.420332;-0.0862081;0.3647;0.430523;-0.0755094;0.310526;0.406976;-0.0565437;0.329892;0.413756;-0.0959341;0.344228;0.442011;-0.0855892;0.344294;0.446494;-0.0742274;0.29246;0.438633;-0.0736526;0.304734;0.43228;-0.101593;0.315691;0.44859;-0.107871;0.315006;0.453609;-0.113087
0.547689;0.243603;0.342263;0.491419;2.55681e-05;0.384819;0.46261;-0.0192262;0.407896;0.406783;-0.0369399;0.412944;0.358517;-0.0528748;0.41048;0.325237;-0.0614387;0.372472;0.368235;-0.0550903;0.396863;0.383031;-0.0954387;0.402573;0.425103;-0.0896442;0.398928;0.446959;-0.0772457;0.342443;0.380089;-0.0578171;0.373327;0.419593;-0.0887921;0.379231;0.450495;-0.0729425;0.374316;0.458361;-0.0626743;0.318798;0.40412;-0.067574;0.344036;0.442955;-0.0893034;0.353971;0.463899;-0.0678297;0.353074;0.465759;-0.0582006;0.29954;0.435023;-0.0798873;0.319539;0.454225;-0.0962056;0.327354;0.46841;-0.0945866;0.325666;0.471795;-0.100211
0.549755;0.24616;0.354327;0.465037;2.29181e-05;0.392309;0.451767;-0.0359141;0.421651;0.440554;-0.0808444;0.430823;0.440106;-0.123726;0.424506;0.438558;-0.165226;0.38959;0.378849;-0.125969;0.40569;0.401262;-0.186365;0.413981;0.444225;-0.193095;0.419829;0.476326;-0.189643;0.3572;0.383789;-0.121655;0.377053;0.443569;-0.182223;0.390809;0.490804;-0.159014;0.399806;0.516955;-0.134683;0.330962;0.405001;-0.122259;0.346345;0.466812;-0.171525;0.358919;0.503959;-0.152629;0.367764;0.527314;-0.133648;0.310929;0.433551;-0.124761;0.314033;0.467504;-0.156771;0.320716;0.491031;-0.16652;0.326477;0.507123;-0.173164
0.550641;0.247554;0.355854;0.500124;2.34263e-05;0.395516;0.498323;-0.0427277;0.427996;0.498797;-0.0946994;0.437136;0.516784;-0.140125;0.432414;0.529047;-0.186387;0.407893;0.431038;-0.144642;0.425022;0.446364;-0.204457;0.429189;0.470013;-0.216838;0.433208;0.488196;-0.220519;0.376379;0.426431;-0.136611;0.392672;0.505839;-0.192745;0.397366;0.55455;-0.163214;0.406365;0.575565;-0.137197;0.346796;0.443846;-0.13201;0.35946;0.520903;-0.174675;0.362924;0.547433;-0.140543;0.368672;0.559491;-0.111514;0.323235;0.468304;-0.130923;0.330437;0.51635;-0.158697;0.333701;0.536847;-0.153845;0.338239;0.548121;-0.149076
