face_x;face_y;landmark_x_1;landmark_y_1;landmark_x_2;landmark_y_2;landmark_x_3;landmark_y_3;landmark_x_4;landmark_y_4;landmark_x_5;landmark_y_5;landmark_x_6;landmark_y_6;landmark_x_7;landmark_y_7;landmark_x_8;landmark_y_8;landmark_x_9;landmark_y_9;landmark_x_10;landmark_y_10;landmark_x_11;landmark_y_11;landmark_x_12;landmark_y_12
0.471174;0.206983;0.714673;0.842356;0.696705;0.894313;0.698524;0.939388;0.706276;1.00151;0.720359;0.958368;0.708954;1.01608;0.727622;0.94729;0.715468;1.00659;0.73003;0.93612;0.716934;0.986651;0.730042;0.924928;0.721159;0.970972
0.467855;0.209245;0.710983;0.860341;0.691643;0.901991;0.689119;0.947641;0.694592;1.01494;0.696055;0.977114;0.703261;0.980508;0.713525;0.969693;0.713744;0.953913;0.728053;0.958906;0.724845;0.937179;0.741601;0.946129;0.736903;0.927022
0.471036;0.229448;0.71598;0.896674;0.733827;0.865316;0.739327;0.820868;0.725985;0.754515;0.726397;0.827519;0.692098;0.728148;0.709413;0.844059;0.674076;0.728902;0.693374;0.859738;0.661747;0.745771;0.679844;0.873586;0.655487;0.777648
0.470574;0.232986;0.700648;0.863451;0.670212;0.852134;0.656748;0.816705;0.648772;0.748496;0.677846;0.797408;0.661112;0.695939;0.695557;0.790691;0.67038;0.680828;0.710399;0.790113;0.688922;0.686522;0.723317;0.793719;0.71008;0.707171
0.471299;0.240309;0.700451;0.807115;0.66487;0.785144;0.650548;0.755248;0.641314;0.698494;0.666167;0.750211;0.646556;0.644269;0.685475;0.740247;0.665268;0.625445;0.700292;0.735795;0.68105;0.625794;0.711257;0.735811;0.691941;0.655586
0.467589;0.240957;0.700142;0.799665;0.670651;0.793263;0.659858;0.775649;0.66081;0.733875;0.661762;0.740488;0.637339;0.650992;0.676072;0.727308;0.648342;0.628924;0.689252;0.720308;0.668002;0.627287;0.70097;0.718312;0.680541;0.643602
0.471069;0.256518;0.675639;0.680121;0.691976;0.640335;0.689963;0.605045;0.67169;0.548613;0.694095;0.603432;0.667296;0.484181;0.678659;0.610905;0.648687;0.471387;0.660606;0.621361;0.634822;0.48958;0.641828;0.632581;0.628109;0.529212
0.459436;0.268205;0.665612;0.644585;0.684996;0.607611;0.685626;0.571699;0.672294;0.510746;0.687132;0.565158;0.662224;0.445571;0.67033;0.57007;0.643946;0.434141;0.651322;0.578084;0.632098;0.451532;0.632426;0.588259;0.624916;0.488099
0.470319;0.265406;0.666461;0.614109;0.681836;0.581804;0.681795;0.54881;0.665576;0.499845;0.68339;0.539579;0.659838;0.419773;0.668288;0.542271;0.643718;0.401915;0.650454;0.549244;0.628403;0.419767;0.631935;0.557976;0.619825;0.453843
0.464292;0.241317;0.381902;0.608404;0.407664;0.609196;0.417637;0.602706;0.426032;0.590972;0.40145;0.570525;0.398765;0.540859;0.388851;0.560713;0.390884;0.516911;0.376766;0.55456;0.379708;0.506704;0.365178;0.551752;0.360774;0.494447
0.460774;0.235297;0.244521;0.888299;0.257358;0.844111;0.271643;0.80267;0.295101;0.754205;0.260886;0.789474;0.311459;0.734831;0.258626;0.803852;0.286116;0.851286;0.259766;0.827572;0.275565;0.868009;0.261932;0.852743;0.27873;0.875573
