face_x;face_y;landmark_x_1;landmark_y_1;landmark_x_2;landmark_y_2;landmark_x_3;landmark_y_3;landmark_x_4;landmark_y_4;landmark_x_5;landmark_y_5;landmark_x_6;landmark_y_6;landmark_x_7;landmark_y_7;landmark_x_8;landmark_y_8;landmark_x_9;landmark_y_9;landmark_x_10;landmark_y_10;landmark_x_11;landmark_y_11;landmark_x_12;landmark_y_12
0.45735;0.20211;0.421141;0.934848;0.455208;0.922076;0.482685;0.911668;0.529114;0.898858;0.524145;0.922811;0.566118;0.918133;0.525247;0.926442;0.563598;0.921797;0.51752;0.931993;0.547768;0.924147;0.504555;0.938507;0.532777;0.930828
0.452404;0.217832;0.40605;0.883385;0.461055;0.890076;0.502684;0.889096;0.550863;0.901158;0.524441;0.876757;0.538995;0.918966;0.508373;0.885643;0.519065;0.935573;0.485951;0.896421;0.49654;0.935819;0.459677;0.905347;0.468158;0.925336
0.44807;0.204002;0.460792;0.77607;0.473786;0.709195;0.485178;0.677507;0.510885;0.637978;0.545328;0.706948;0.580263;0.739034;0.551048;0.747451;0.567475;0.775874;0.545179;0.785142;0.546911;0.798959;0.53454;0.816167;0.529765;0.822485
0.45408;0.212268;0.465113;0.711119;0.479511;0.638812;0.495904;0.604837;0.528021;0.576708;0.567128;0.621996;0.595428;0.619339;0.57607;0.658411;0.58613;0.652953;0.572133;0.690898;0.567728;0.678071;0.5619;0.718313;0.552688;0.710982
0.455183;0.219845;0.465627;0.663523;0.459163;0.602603;0.464314;0.565153;0.489031;0.501095;0.520408;0.57115;0.572745;0.524908;0.535238;0.595107;0.58178;0.535666;0.541989;0.621237;0.580742;0.563915;0.543865;0.646689;0.57945;0.587494
0.456967;0.216581;0.456654;0.620224;0.450856;0.565798;0.455421;0.528939;0.484786;0.464406;0.501364;0.53117;0.573652;0.480372;0.515156;0.55745;0.588048;0.493052;0.522615;0.585232;0.589966;0.523578;0.523966;0.611933;0.576793;0.557035
0.451757;0.225942;0.459397;0.599695;0.453131;0.559137;0.458148;0.52136;0.47539;0.479652;0.504796;0.511095;0.568506;0.460339;0.51854;0.53126;0.586603;0.471558;0.525988;0.554051;0.587069;0.492368;0.52844;0.579351;0.57916;0.53338
0.444489;0.236442;0.456315;0.576502;0.447362;0.529062;0.451507;0.492052;0.46637;0.436701;0.496321;0.484619;0.566443;0.429602;0.508983;0.504337;0.582544;0.440507;0.516327;0.528618;0.584932;0.468257;0.519133;0.555589;0.574892;0.502272
0.443742;0.251924;0.45769;0.565278;0.448849;0.521042;0.451302;0.485286;0.463118;0.427554;0.496198;0.478371;0.564064;0.423715;0.508172;0.497635;0.580397;0.434754;0.515004;0.521291;0.580934;0.458345;0.51769;0.547035;0.573331;0.49213
0.44219;0.252643;0.463143;0.560999;0.453548;0.518956;0.455996;0.487294;0.470603;0.438881;0.497859;0.480279;0.562979;0.42752;0.509576;0.498058;0.579514;0.436002;0.516879;0.51979;0.581024;0.457345;0.520781;0.543873;0.574516;0.489711
0.443459;0.249586;0.460197;0.565799;0.452914;0.524184;0.454823;0.492188;0.466831;0.443062;0.49732;0.487035;0.555431;0.432138;0.509815;0.504517;0.572451;0.442193;0.516993;0.5257;0.575624;0.466453;0.519943;0.549905;0.570143;0.500099
0.437594;0.256188;0.467592;0.574968;0.45536;0.542438;0.455666;0.511158;0.463713;0.463443;0.497883;0.510511;0.540492;0.4612;0.511577;0.525182;0.563836;0.463073;0.519741;0.541064;0.571111;0.482408;0.524171;0.55853;0.56839;0.514767
0.44286;0.246104;0.465349;0.573258;0.458699;0.533455;0.460141;0.506893;0.469544;0.46892;0.497814;0.505428;0.553205;0.472266;0.507854;0.52116;0.568391;0.484222;0.514555;0.540249;0.569593;0.502098;0.518943;0.562307;0.565962;0.523553
0.446146;0.248021;0.46437;0.570395;0.457944;0.531623;0.460529;0.505889;0.471325;0.469948;0.4971;0.504379;0.552857;0.468889;0.506574;0.520197;0.568405;0.479584;0.512459;0.539222;0.569411;0.497455;0.51601;0.561049;0.564624;0.522036
0.445341;0.254916;0.462754;0.569295;0.455646;0.531957;0.456591;0.505602;0.467501;0.466124;0.495075;0.505194;0.55205;0.471792;0.505074;0.520992;0.568328;0.482075;0.511147;0.540131;0.56804;0.499755;0.514985;0.561623;0.563468;0.524511
0.439977;0.254096;0.459283;0.565953;0.454505;0.527519;0.457089;0.503145;0.467904;0.466678;0.494768;0.501279;0.553022;0.469807;0.503464;0.517377;0.568784;0.481092;0.508204;0.537149;0.56906;0.497813;0.510233;0.559855;0.56153;0.523157
0.440569;0.254349;0.456876;0.562362;0.450432;0.526182;0.45361;0.500353;0.46593;0.461695;0.493383;0.495388;0.549873;0.459773;0.503072;0.511457;0.567048;0.470208;0.508434;0.531039;0.568501;0.486958;0.510697;0.553462;0.561966;0.512618
0.445642;0.260571;0.458456;0.56301;0.451272;0.525971;0.453354;0.49763;0.468943;0.452733;0.497413;0.493051;0.548259;0.442927;0.510618;0.50988;0.565402;0.452383;0.517997;0.527004;0.570294;0.471919;0.521463;0.54494;0.563658;0.50015
0.4443;0.26269;0.455507;0.555434;0.447891;0.515288;0.449866;0.486698;0.464445;0.441991;0.491393;0.481442;0.544275;0.433429;0.505668;0.499725;0.563958;0.439108;0.514053;0.518693;0.569293;0.456641;0.518211;0.537515;0.564622;0.486252
0.444037;0.269223;0.447377;0.543764;0.441259;0.503958;0.444285;0.475171;0.456594;0.433769;0.486119;0.467529;0.550972;0.421585;0.496126;0.483923;0.565385;0.42997;0.501699;0.504171;0.565361;0.449064;0.503735;0.527173;0.557293;0.478766
0.445021;0.263751;0.446071;0.54422;0.437128;0.503371;0.440493;0.472527;0.450313;0.428378;0.481135;0.459656;0.547553;0.418185;0.492274;0.476812;0.562488;0.424648;0.499289;0.498623;0.562939;0.44361;0.503194;0.523274;0.55507;0.472286
0.446848;0.257959;0.445791;0.543372;0.43771;0.502692;0.442714;0.474204;0.454108;0.435074;0.4792;0.460107;0.543985;0.418202;0.489894;0.477134;0.560173;0.425317;0.497199;0.498282;0.56064;0.443267;0.502371;0.523059;0.554075;0.471064
0.448763;0.26206;0.44692;0.547021;0.43974;0.508911;0.442431;0.481089;0.452886;0.44018;0.481233;0.474155;0.538499;0.421949;0.493509;0.490199;0.55545;0.428168;0.500991;0.508615;0.55861;0.443823;0.505302;0.529186;0.554191;0.474881
0.446536;0.262291;0.473105;0.543002;0.473964;0.508617;0.47729;0.491083;0.492653;0.467027;0.512381;0.47237;0.537075;0.445791;0.521375;0.486861;0.547832;0.446626;0.526667;0.503101;0.547304;0.464345;0.528351;0.518856;0.54614;0.485268
0.445721;0.254749;0.447812;0.567979;0.44345;0.528579;0.446159;0.502765;0.457874;0.46664;0.481919;0.498774;0.53556;0.461502;0.491712;0.515041;0.552292;0.471576;0.497847;0.534335;0.554044;0.487972;0.501584;0.556544;0.547656;0.511556
0.445188;0.252634;0.451696;0.565835;0.445549;0.527501;0.449171;0.500594;0.461749;0.465914;0.481272;0.49615;0.53736;0.462839;0.491004;0.512923;0.553214;0.471238;0.497601;0.533133;0.55492;0.487019;0.502185;0.556248;0.549307;0.510889
0.447672;0.255155;0.450322;0.567669;0.443395;0.530989;0.446788;0.50448;0.458683;0.468847;0.480225;0.500084;0.536288;0.465197;0.490248;0.51634;0.55353;0.473595;0.49688;0.535606;0.555154;0.490653;0.501142;0.55766;0.549772;0.514264
0.445516;0.256409;0.449947;0.571208;0.441856;0.534032;0.445009;0.507122;0.455562;0.472879;0.480392;0.504402;0.535698;0.467322;0.490253;0.520892;0.553445;0.477715;0.496408;0.53997;0.554103;0.495685;0.500158;0.561497;0.548506;0.519604
0.444684;0.25446;0.451824;0.5716;0.445439;0.533635;0.449826;0.506453;0.463932;0.473184;0.479855;0.50236;0.53715;0.466462;0.488641;0.518815;0.553334;0.477206;0.494672;0.538613;0.553868;0.494723;0.498816;0.560914;0.546687;0.518382
0.442073;0.252313;0.449987;0.575559;0.441972;0.536939;0.444337;0.509721;0.45453;0.473766;0.479472;0.503928;0.538733;0.465931;0.489532;0.521504;0.554947;0.476583;0.496284;0.542113;0.555423;0.493946;0.500698;0.564581;0.549369;0.519249
0.440324;0.257316;0.442181;0.585328;0.437051;0.543282;0.439136;0.514394;0.452525;0.469407;0.487519;0.51278;0.542884;0.462937;0.499141;0.529548;0.558185;0.47414;0.504915;0.549029;0.559193;0.49454;0.506584;0.571106;0.551119;0.525406
0.437337;0.241875;0.451609;0.612545;0.446916;0.569038;0.455224;0.535404;0.479816;0.490912;0.499336;0.535346;0.555344;0.480977;0.512493;0.55784;0.566793;0.493137;0.518597;0.578295;0.564797;0.512835;0.521122;0.596595;0.559422;0.540985
0.432569;0.242492;0.446457;0.646424;0.440818;0.595422;0.445788;0.554818;0.472799;0.500348;0.490756;0.561843;0.566314;0.510782;0.506549;0.592392;0.580185;0.530769;0.514072;0.619482;0.580346;0.559451;0.516651;0.641888;0.567564;0.590303
0.438523;0.233198;0.472858;0.664233;0.457725;0.610723;0.459945;0.573318;0.479453;0.527723;0.526442;0.577746;0.583698;0.578095;0.538934;0.606941;0.582548;0.618324;0.541353;0.638151;0.552911;0.644189;0.537539;0.66492;0.543511;0.668377
0.44318;0.224501;0.465043;0.700623;0.456924;0.63888;0.468854;0.605109;0.495889;0.55293;0.524488;0.633666;0.588094;0.621269;0.536274;0.653949;0.594026;0.646784;0.540545;0.671793;0.581183;0.669424;0.539083;0.682701;0.570975;0.683457
