face_x;face_y;landmark_x_1;landmark_y_1;landmark_x_2;landmark_y_2;landmark_x_3;landmark_y_3;landmark_x_4;landmark_y_4;landmark_x_5;landmark_y_5;landmark_x_6;landmark_y_6;landmark_x_7;landmark_y_7;landmark_x_8;landmark_y_8;landmark_x_9;landmark_y_9;landmark_x_10;landmark_y_10;landmark_x_11;landmark_y_11;landmark_x_12;landmark_y_12
0.635545;0.324277;0.426584;0.953699;0.444033;0.926014;0.450964;0.912578;0.445947;0.900199;0.427111;0.923519;0.420686;0.930614;0.414062;0.939058;0.408716;0.943241;0.40416;0.953544;0.396965;0.958807;0.396307;0.96585;0.383943;0.969408
0.630275;0.330898;0.500466;0.947345;0.520743;0.980478;0.535677;0.986825;0.546708;0.985013;0.558597;0.933461;0.556359;0.928635;0.549779;0.907634;0.551284;0.901576;0.535554;0.891516;0.537694;0.888153;0.517072;0.881461;0.517107;0.879692
0.607935;0.338046;0.432426;0.939967;0.429341;0.899673;0.447258;0.873579;0.478568;0.859138;0.475113;0.840091;0.507213;0.824378;0.490285;0.856343;0.517306;0.838786;0.499576;0.880446;0.511566;0.865543;0.503992;0.906461;0.494076;0.905651
0.57229;0.332652;0.404404;0.897843;0.421629;0.867946;0.431229;0.837613;0.44541;0.786438;0.428766;0.830996;0.456253;0.749572;0.421815;0.834232;0.448025;0.746411;0.414466;0.840716;0.431755;0.764051;0.407894;0.850569;0.418061;0.787584
0.55135;0.319465;0.340424;0.898896;0.312664;0.828935;0.303155;0.752835;0.281042;0.643456;0.347491;0.735649;0.433197;0.582453;0.372981;0.758399;0.462696;0.573718;0.396412;0.787332;0.475297;0.6066;0.417002;0.818684;0.469675;0.669199
0.524955;0.329302;0.356317;0.843678;0.326565;0.792338;0.314516;0.727926;0.294478;0.630971;0.355295;0.705639;0.441378;0.555914;0.381065;0.726666;0.472476;0.555054;0.404036;0.754213;0.484531;0.583616;0.423311;0.784228;0.479803;0.642571
0.516957;0.329592;0.36705;0.819024;0.339861;0.763453;0.327952;0.702457;0.305805;0.608546;0.37461;0.670524;0.459257;0.534115;0.397288;0.692373;0.488718;0.533682;0.417998;0.723057;0.497466;0.564641;0.435854;0.758047;0.493548;0.626525
0.513764;0.321729;0.384144;0.806787;0.3582;0.744994;0.346222;0.683778;0.330461;0.587857;0.390132;0.650604;0.477035;0.51824;0.410737;0.675193;0.503772;0.519793;0.429815;0.706467;0.512931;0.548689;0.446863;0.740547;0.509471;0.610319
0.511231;0.312417;0.397418;0.7849;0.377114;0.720362;0.368969;0.665214;0.356529;0.576078;0.415312;0.63206;0.497987;0.501494;0.437727;0.658328;0.524548;0.504159;0.456278;0.692468;0.53495;0.5354;0.471079;0.729684;0.528629;0.603941
0.484197;0.327947;0.469652;0.78296;0.457177;0.734717;0.460861;0.687743;0.477945;0.618208;0.500589;0.676157;0.582249;0.599033;0.517569;0.696107;0.602358;0.602656;0.530462;0.722131;0.603859;0.627934;0.540319;0.752152;0.592221;0.667981
0.479722;0.326602;0.472039;0.775723;0.458181;0.726491;0.460576;0.679186;0.46817;0.600416;0.506736;0.661729;0.579388;0.57719;0.522524;0.680759;0.600806;0.580204;0.534242;0.706092;0.605437;0.59778;0.542412;0.736657;0.59605;0.649593
0.475035;0.334388;0.492592;0.775011;0.473737;0.719428;0.473112;0.676886;0.477807;0.61056;0.536805;0.625763;0.587727;0.579333;0.557741;0.64751;0.600522;0.604244;0.571156;0.674821;0.598612;0.634632;0.579176;0.703624;0.58616;0.673658
0.47526;0.334625;0.500837;0.785467;0.485425;0.731512;0.488128;0.690673;0.495531;0.620147;0.557521;0.651988;0.614354;0.599273;0.576411;0.676505;0.620569;0.617897;0.583771;0.70727;0.621798;0.642919;0.581787;0.739984;0.609779;0.683126
0.474777;0.334969;0.496451;0.798207;0.484816;0.751689;0.489959;0.710808;0.501932;0.638345;0.541213;0.701551;0.613672;0.644956;0.554636;0.721443;0.633381;0.653052;0.562722;0.747105;0.636299;0.672148;0.567633;0.777521;0.624992;0.710416
0.474154;0.336578;0.492935;0.798118;0.485239;0.746154;0.491691;0.707429;0.50513;0.638631;0.54188;0.690202;0.612368;0.627842;0.553364;0.709783;0.629207;0.63695;0.559694;0.735871;0.632171;0.660686;0.562866;0.766716;0.618626;0.700468
0.475565;0.335281;0.488723;0.787935;0.478275;0.736783;0.482625;0.69586;0.492797;0.626503;0.5337;0.675437;0.602616;0.609377;0.547405;0.695421;0.622201;0.619912;0.555779;0.722528;0.626748;0.642543;0.560139;0.754554;0.612781;0.683468
0.473181;0.335056;0.488254;0.781972;0.474424;0.730963;0.477434;0.685034;0.488159;0.610059;0.524537;0.669312;0.598305;0.600506;0.540728;0.690097;0.618239;0.607304;0.551776;0.71702;0.623109;0.626792;0.559282;0.74847;0.611934;0.670396
0.473353;0.338856;0.49075;0.783215;0.476445;0.732898;0.478318;0.688575;0.488916;0.609196;0.520947;0.666393;0.596124;0.592347;0.537744;0.688172;0.615389;0.593753;0.550472;0.716618;0.621627;0.615219;0.560196;0.749075;0.612567;0.662871
0.475714;0.343995;0.513407;0.769755;0.494926;0.713174;0.496781;0.677359;0.508485;0.618934;0.559217;0.630913;0.603534;0.615317;0.578674;0.65137;0.611273;0.636349;0.590846;0.680743;0.615976;0.655536;0.597268;0.713618;0.612;0.684028
0.474634;0.344532;0.504511;0.798067;0.494229;0.751873;0.504099;0.710941;0.52187;0.638676;0.553766;0.701288;0.624896;0.644775;0.567373;0.722904;0.643564;0.650995;0.575037;0.749879;0.645911;0.674977;0.578464;0.781551;0.632923;0.712903
0.479769;0.342654;0.507775;0.795075;0.495313;0.746147;0.504968;0.702296;0.526772;0.633618;0.55412;0.696994;0.623209;0.641378;0.568578;0.718223;0.643266;0.646647;0.577107;0.745013;0.644921;0.669588;0.581291;0.776071;0.633244;0.709307
0.486682;0.344663;0.504445;0.793763;0.494581;0.742439;0.50527;0.698595;0.527064;0.626837;0.55088;0.692174;0.62047;0.628847;0.565842;0.71375;0.641513;0.636297;0.575142;0.741071;0.644359;0.659887;0.580038;0.772389;0.632548;0.698786
0.49332;0.340555;0.50443;0.78952;0.494341;0.739374;0.505334;0.693855;0.52639;0.619197;0.548679;0.685153;0.620866;0.618319;0.564147;0.706294;0.642805;0.623787;0.574209;0.733906;0.645476;0.64772;0.579731;0.766128;0.635396;0.690926
0.498151;0.333483;0.505267;0.796337;0.496329;0.74349;0.508437;0.695533;0.532306;0.6157;0.546769;0.684075;0.628933;0.613545;0.563012;0.707757;0.64917;0.624455;0.574504;0.738328;0.654937;0.648826;0.582127;0.773421;0.6454;0.692991
0.51008;0.329162;0.514751;0.798793;0.507574;0.739057;0.518334;0.696745;0.536238;0.622469;0.578283;0.670401;0.638236;0.643427;0.594138;0.700716;0.645528;0.670392;0.602805;0.737153;0.64693;0.692155;0.604534;0.775622;0.641933;0.72596
0.51708;0.329417;0.519819;0.827172;0.514853;0.750934;0.530639;0.70241;0.547282;0.634398;0.591977;0.691108;0.625409;0.675655;0.60945;0.725582;0.636968;0.701225;0.618892;0.765688;0.639297;0.727569;0.622282;0.808204;0.641749;0.76657
0.526956;0.333635;0.529392;0.862939;0.519029;0.795133;0.545667;0.742555;0.571883;0.671586;0.616197;0.749535;0.62319;0.737266;0.63056;0.793171;0.635695;0.762657;0.634106;0.837594;0.639983;0.798582;0.629076;0.877375;0.620901;0.847169
0.535776;0.324965;0.524238;0.872191;0.545194;0.82582;0.582846;0.795241;0.618163;0.745035;0.618657;0.799866;0.638492;0.79123;0.609941;0.813507;0.632991;0.811016;0.596477;0.83097;0.616373;0.824862;0.58051;0.849266;0.60496;0.837368
0.554565;0.311725;0.554972;0.965014;0.564776;0.933102;0.583005;0.924535;0.609813;0.928244;0.606794;0.929234;0.612153;0.947612;0.614256;0.94589;0.61399;0.964518;0.618107;0.964601;0.614243;0.976261;0.61942;0.985539;0.668564;0.991019
