face_x;face_y;landmark_x_1;landmark_y_1;landmark_x_2;landmark_y_2;landmark_x_3;landmark_y_3;landmark_x_4;landmark_y_4;landmark_x_5;landmark_y_5;landmark_x_6;landmark_y_6;landmark_x_7;landmark_y_7;landmark_x_8;landmark_y_8;landmark_x_9;landmark_y_9;landmark_x_10;landmark_y_10;landmark_x_11;landmark_y_11;landmark_x_12;landmark_y_12
0.4246;0.281903;0.258624;0.968223;0.241926;0.958224;0.221951;0.955938;0.194797;0.951383;0.217654;0.965601;0.164563;0.95206;0.220656;0.967448;0.164813;0.947596;0.225598;0.967582;0.176714;0.949673;0.232066;0.967239;0.195489;0.948691
0.426932;0.279732;0.237149;0.953846;0.245176;0.931407;0.246552;0.922392;0.246699;0.939054;0.211174;0.933335;0.265851;0.962268;0.201754;0.957191;0.274413;0.970872;0.202646;0.97865;0.265564;0.976043;0.206938;0.995202;0.250997;0.987606
0.41783;0.273576;0.197351;0.894487;0.216407;0.906434;0.23482;0.902956;0.261097;0.879797;0.237746;0.888386;0.331715;0.862027;0.243914;0.864623;0.349873;0.807686;0.248547;0.845886;0.339596;0.795854;0.252777;0.835172;0.307568;0.79926
0.413873;0.282823;0.236519;0.791611;0.239801;0.724737;0.261791;0.678383;0.30728;0.622545;0.262917;0.693364;0.362356;0.610706;0.271547;0.725374;0.387017;0.623647;0.281415;0.760919;0.387855;0.659583;0.291534;0.796073;0.378311;0.719836
0.413714;0.287565;0.266151;0.738094;0.265776;0.680632;0.287395;0.630555;0.334521;0.572501;0.291111;0.641457;0.39601;0.554846;0.299173;0.676258;0.413134;0.574135;0.304918;0.717435;0.408426;0.61396;0.309156;0.759589;0.39316;0.685441
0.410143;0.291228;0.280946;0.720554;0.278676;0.667059;0.297361;0.618658;0.339063;0.553522;0.302266;0.62538;0.40308;0.549605;0.31126;0.656511;0.420034;0.560036;0.318448;0.693816;0.417714;0.59496;0.323803;0.732091;0.405879;0.660372
0.410839;0.285333;0.293439;0.712709;0.290591;0.659838;0.311295;0.613494;0.358091;0.550993;0.318665;0.622078;0.420203;0.545103;0.328095;0.650939;0.43521;0.547587;0.334782;0.686447;0.432488;0.581678;0.339691;0.724615;0.420803;0.651206
0.413968;0.2789;0.303107;0.711156;0.306042;0.656574;0.32989;0.608219;0.374612;0.541843;0.337623;0.617502;0.432626;0.549007;0.343819;0.646368;0.44725;0.555532;0.347188;0.681872;0.446513;0.590825;0.349498;0.720755;0.43416;0.656231
0.41245;0.280712;0.310502;0.713136;0.311231;0.658227;0.335988;0.615238;0.386493;0.557299;0.345207;0.624082;0.446385;0.557958;0.352451;0.653538;0.460739;0.569044;0.356483;0.689127;0.457464;0.604619;0.358862;0.726307;0.443312;0.666035
0.409285;0.282195;0.318899;0.714452;0.321376;0.661828;0.345695;0.62055;0.397983;0.570243;0.358854;0.627293;0.459177;0.571105;0.365917;0.657305;0.473592;0.586233;0.369689;0.692343;0.470755;0.620271;0.371687;0.729288;0.454487;0.673863
