face_x;face_y;landmark_x_1;landmark_y_1;landmark_x_2;landmark_y_2;landmark_x_3;landmark_y_3;landmark_x_4;landmark_y_4;landmark_x_5;landmark_y_5;landmark_x_6;landmark_y_6;landmark_x_7;landmark_y_7;landmark_x_8;landmark_y_8;landmark_x_9;landmark_y_9;landmark_x_10;landmark_y_10;landmark_x_11;landmark_y_11;landmark_x_12;landmark_y_12
0.427457;0.201165;0.250152;0.719594;0.237775;0.71167;0.224967;0.707138;0.209205;0.701986;0.217207;0.699822;0.203525;0.71008;0.220078;0.703256;0.207594;0.717342;0.225145;0.708032;0.216962;0.725337;0.231826;0.714091;0.223593;0.729946
0.433371;0.211624;0.253951;0.719464;0.235931;0.72;0.220097;0.71383;0.201184;0.709904;0.220129;0.692612;0.200182;0.712494;0.226321;0.693401;0.209067;0.721827;0.233198;0.697849;0.218914;0.729169;0.240888;0.705949;0.227122;0.735874
0.439739;0.215202;0.25071;0.715348;0.229147;0.718221;0.213844;0.711384;0.196366;0.707551;0.219016;0.688996;0.201794;0.71548;0.228635;0.690358;0.213845;0.728382;0.237808;0.695936;0.223811;0.740139;0.24615;0.705774;0.232083;0.747051
0.449556;0.225832;0.253271;0.714046;0.238178;0.70677;0.222492;0.702401;0.205261;0.707057;0.219501;0.691097;0.199597;0.709668;0.223863;0.695942;0.20644;0.720816;0.229789;0.703521;0.217008;0.728653;0.236676;0.713278;0.226443;0.736254
0.4574;0.237226;0.251907;0.716463;0.239609;0.710189;0.224894;0.707462;0.208255;0.71456;0.218193;0.6941;0.200632;0.707242;0.221791;0.699259;0.206739;0.716854;0.227393;0.707027;0.218039;0.725822;0.234472;0.716716;0.227463;0.733944
0.460892;0.317274;0.247729;0.728486;0.243809;0.714647;0.235623;0.704761;0.226324;0.704854;0.220341;0.709241;0.2114;0.70101;0.219894;0.71715;0.212275;0.70773;0.222337;0.724089;0.217321;0.714352;0.226073;0.73141;0.219687;0.725939
0.452286;0.318793;0.238872;0.721132;0.240248;0.709993;0.2369;0.702382;0.231829;0.704086;0.222017;0.70602;0.227236;0.726416;0.220933;0.715002;0.230353;0.733004;0.222815;0.723691;0.233257;0.736757;0.22567;0.731524;0.230671;0.740158
0.452682;0.330165;0.18434;0.632127;0.20489;0.613136;0.219681;0.59534;0.243617;0.582479;0.19099;0.542801;0.191327;0.518125;0.176676;0.550179;0.184229;0.539851;0.166638;0.567862;0.173831;0.575437;0.157733;0.589821;0.165642;0.602434
0.449539;0.344737;0.222761;0.56251;0.232502;0.528211;0.230589;0.494729;0.219873;0.450889;0.202826;0.460402;0.186976;0.421375;0.190327;0.468027;0.176099;0.427984;0.180858;0.481032;0.166525;0.446156;0.172907;0.500067;0.159385;0.469469
0.45285;0.338737;0.216707;0.548977;0.230973;0.531638;0.233199;0.508245;0.23276;0.481716;0.206382;0.459333;0.193101;0.411187;0.195068;0.46158;0.173345;0.408275;0.18662;0.471224;0.167391;0.428626;0.179648;0.486384;0.168291;0.458422
