face_x;face_y;landmark_x_1;landmark_y_1;landmark_x_2;landmark_y_2;landmark_x_3;landmark_y_3;landmark_x_4;landmark_y_4;landmark_x_5;landmark_y_5;landmark_x_6;landmark_y_6;landmark_x_7;landmark_y_7;landmark_x_8;landmark_y_8;landmark_x_9;landmark_y_9;landmark_x_10;landmark_y_10;landmark_x_11;landmark_y_11;landmark_x_12;landmark_y_12
0.464299;0.218269;0.238058;0.867653;0.255469;0.83213;0.261088;0.789529;0.261629;0.736332;0.189616;0.755676;0.171364;0.783917;0.161897;0.784411;0.146261;0.820169;0.145757;0.813081;0.131639;0.849706;0.137969;0.841733;0.121382;0.866023
0.464345;0.216587;0.261838;0.842164;0.216746;0.823187;0.182627;0.794259;0.148453;0.74558;0.158876;0.763987;0.119343;0.745722;0.171459;0.76024;0.138254;0.727974;0.18951;0.760791;0.164281;0.730755;0.212429;0.765509;0.192453;0.732966
0.47103;0.220529;0.270558;0.850305;0.223359;0.84513;0.193422;0.814714;0.151302;0.772985;0.18707;0.745952;0.128549;0.65386;0.198079;0.749007;0.129356;0.647401;0.210864;0.761116;0.148183;0.662269;0.22773;0.777923;0.181484;0.692765
0.460137;0.258833;0.22861;0.571063;0.212424;0.531277;0.201659;0.50081;0.188187;0.461848;0.191099;0.48617;0.191819;0.393416;0.191923;0.493549;0.196411;0.38982;0.195643;0.504321;0.202242;0.412789;0.201888;0.518134;0.206659;0.451543
0.45879;0.255644;0.297621;0.468411;0.297973;0.534848;0.288941;0.580886;0.268442;0.660034;0.263261;0.512208;0.270452;0.493452;0.256322;0.46545;0.261165;0.444411;0.252425;0.428787;0.259095;0.413054;0.249553;0.39816;0.257305;0.387339
0.464588;0.269293;0.276111;0.696562;0.300995;0.643778;0.304588;0.591929;0.316471;0.537937;0.285778;0.511982;0.265421;0.374791;0.273492;0.506655;0.243534;0.339084;0.263744;0.514646;0.233799;0.367783;0.255165;0.537756;0.229346;0.430497
0.46339;0.267392;0.274076;0.527206;0.26003;0.553017;0.251598;0.550235;0.253282;0.537462;0.248976;0.468322;0.237993;0.392339;0.261508;0.440398;0.2602;0.34727;0.273887;0.424201;0.281477;0.341931;0.284309;0.419997;0.29686;0.343054
0.468176;0.267347;0.296198;0.543666;0.327424;0.530831;0.351981;0.503224;0.382634;0.454463;0.333776;0.44983;0.351472;0.35763;0.315332;0.443978;0.332275;0.341593;0.296281;0.446639;0.307824;0.348182;0.276787;0.45661;0.276385;0.366714
0.465614;0.269837;0.273448;0.513948;0.301986;0.485392;0.321886;0.439984;0.314275;0.380811;0.288155;0.380688;0.267597;0.31837;0.264011;0.384072;0.239127;0.320158;0.24432;0.397993;0.220881;0.342899;0.226281;0.419938;0.196899;0.368525
0.462354;0.274751;0.250986;0.496076;0.277834;0.473273;0.287021;0.436654;0.284894;0.374784;0.24642;0.385293;0.23485;0.32025;0.226445;0.393756;0.219267;0.331836;0.210042;0.408685;0.202929;0.355095;0.196001;0.430295;0.183049;0.375234
0.464217;0.275918;0.252456;0.514713;0.277952;0.483646;0.289353;0.445143;0.291102;0.379689;0.245638;0.406816;0.225312;0.316743;0.226977;0.414005;0.205631;0.31583;0.211778;0.426673;0.186883;0.338298;0.199848;0.444577;0.170848;0.371806
0.465068;0.274895;0.254949;0.507517;0.286335;0.475835;0.295526;0.441507;0.291868;0.387467;0.25008;0.371142;0.234235;0.332637;0.230074;0.380017;0.221155;0.345599;0.214679;0.39651;0.211329;0.374;0.201495;0.418106;0.200047;0.385904
0.46863;0.265794;0.273108;0.495392;0.306947;0.473122;0.326779;0.439694;0.307926;0.394893;0.288072;0.359092;0.269169;0.343699;0.262622;0.365201;0.249557;0.358993;0.243123;0.379156;0.230127;0.38033;0.226191;0.399766;0.21537;0.391597
0.463286;0.259938;0.281382;0.524899;0.319422;0.514571;0.343213;0.488583;0.355494;0.439662;0.314314;0.405774;0.314001;0.353447;0.291158;0.400778;0.297968;0.37036;0.271462;0.405367;0.277658;0.383294;0.253027;0.415717;0.25687;0.394436
0.461425;0.263232;0.30167;0.547501;0.335675;0.547171;0.358799;0.518143;0.383976;0.459128;0.338087;0.460812;0.354237;0.365159;0.319646;0.452106;0.336411;0.342392;0.301309;0.45185;0.314705;0.347775;0.282679;0.459813;0.281793;0.368345
0.461388;0.260243;0.293443;0.556812;0.328063;0.553301;0.353042;0.52878;0.383204;0.471926;0.335524;0.466016;0.359793;0.370773;0.317521;0.455787;0.343185;0.351387;0.299787;0.453164;0.322;0.355842;0.282721;0.457773;0.292583;0.37177
0.460727;0.256391;0.288216;0.538648;0.328447;0.519554;0.34969;0.482569;0.367056;0.444962;0.325002;0.411217;0.330441;0.377311;0.301355;0.408392;0.308233;0.377867;0.281359;0.418089;0.286939;0.38739;0.262899;0.436988;0.270163;0.41113
0.458066;0.257307;0.254298;0.523245;0.271437;0.522678;0.281189;0.501176;0.283188;0.454086;0.271807;0.421185;0.279153;0.382256;0.258271;0.403442;0.261566;0.389533;0.250579;0.402104;0.257531;0.419539;0.2444;0.407799;0.2435;0.422809
0.454335;0.251617;0.180356;0.942227;0.233527;0.894086;0.266237;0.853818;0.31216;0.746199;0.181527;0.874749;0.171761;0.841023;0.140677;0.893325;0.128933;0.869043;0.109212;0.916761;0.101466;0.897805;0.0843214;0.936378;0.0764889;0.929165
