face_x;face_y;landmark_x_1;landmark_y_1;landmark_x_2;landmark_y_2;landmark_x_3;landmark_y_3;landmark_x_4;landmark_y_4;landmark_x_5;landmark_y_5;landmark_x_6;landmark_y_6;landmark_x_7;landmark_y_7;landmark_x_8;landmark_y_8;landmark_x_9;landmark_y_9;landmark_x_10;landmark_y_10;landmark_x_11;landmark_y_11;landmark_x_12;landmark_y_12
0.385459;0.407794;0.379202;0.939357;0.411229;0.928827;0.433469;0.921915;0.460776;0.914409;0.437126;0.921479;0.479767;0.882364;0.428511;0.929736;0.465941;0.882291;0.415913;0.939268;0.445546;0.894111;0.402062;0.951024;0.42487;0.921363
0.385367;0.398946;0.395021;0.845623;0.39115;0.784326;0.407405;0.751085;0.437942;0.706973;0.450978;0.757273;0.452896;0.737009;0.466136;0.776946;0.461278;0.752428;0.471651;0.797982;0.467496;0.767061;0.470572;0.818502;0.466385;0.785762
0.390117;0.395241;0.402044;0.796104;0.409927;0.757187;0.428298;0.721943;0.444544;0.6711;0.466496;0.703146;0.456762;0.67039;0.469573;0.706226;0.458046;0.674129;0.465023;0.715285;0.455193;0.683769;0.455266;0.726697;0.448649;0.69758
0.386427;0.393193;0.405145;0.754895;0.392284;0.703533;0.402777;0.662653;0.429954;0.600995;0.426359;0.658894;0.467628;0.606817;0.443375;0.680872;0.480568;0.608263;0.456569;0.704193;0.488699;0.62459;0.466459;0.725157;0.488206;0.648911
0.383426;0.393685;0.415165;0.727533;0.398596;0.684452;0.405118;0.642868;0.426396;0.574668;0.434789;0.638573;0.468591;0.556558;0.453443;0.655432;0.482736;0.559807;0.465922;0.674755;0.489594;0.57628;0.473279;0.693538;0.487661;0.6107
0.371385;0.401298;0.417667;0.719279;0.403253;0.681334;0.409411;0.636449;0.432429;0.558503;0.43816;0.62063;0.472919;0.531458;0.457706;0.635052;0.48625;0.537493;0.470637;0.654117;0.490887;0.555461;0.478122;0.673994;0.491509;0.592603
0.368178;0.396002;0.427103;0.716695;0.411523;0.676179;0.414924;0.632549;0.437541;0.561782;0.446012;0.616293;0.47949;0.522209;0.465173;0.62991;0.489882;0.528726;0.477289;0.647406;0.497485;0.550939;0.484891;0.666337;0.496328;0.587655
0.362247;0.3907;0.433385;0.716824;0.41899;0.675604;0.424628;0.633962;0.447607;0.563718;0.457249;0.620348;0.488506;0.523766;0.475424;0.634192;0.49756;0.533361;0.484856;0.650589;0.501576;0.556551;0.488532;0.667469;0.500134;0.591535
0.358914;0.391413;0.440685;0.723599;0.425787;0.684065;0.433341;0.639983;0.455398;0.571959;0.466413;0.633267;0.493764;0.533107;0.483437;0.645554;0.501803;0.538894;0.491599;0.658486;0.505616;0.557752;0.493628;0.670299;0.503826;0.589402
0.357966;0.392779;0.443053;0.734238;0.427111;0.697952;0.436264;0.655105;0.460989;0.582398;0.468225;0.646713;0.494148;0.544149;0.484326;0.658202;0.502579;0.548121;0.490997;0.670094;0.505318;0.569542;0.492054;0.680793;0.501584;0.599629
0.356145;0.395669;0.440734;0.737401;0.425889;0.703915;0.435392;0.661949;0.460283;0.592295;0.467377;0.655905;0.49126;0.551746;0.482399;0.665291;0.499662;0.556641;0.488109;0.675586;0.50134;0.577141;0.488159;0.684967;0.497951;0.608401
0.357778;0.398877;0.44035;0.741707;0.42403;0.709298;0.433109;0.667914;0.457095;0.598277;0.464372;0.659972;0.485922;0.558189;0.478522;0.669048;0.495473;0.562983;0.48369;0.679106;0.495204;0.583225;0.483639;0.688732;0.492439;0.615775
0.355164;0.396311;0.434024;0.743008;0.419295;0.711185;0.429647;0.669909;0.455841;0.59964;0.463257;0.662566;0.478605;0.566972;0.477903;0.672227;0.490252;0.567948;0.482786;0.682808;0.490714;0.589209;0.481743;0.692313;0.488481;0.622511
0.357361;0.397873;0.430051;0.750207;0.414505;0.713888;0.425784;0.669802;0.452508;0.597016;0.460359;0.663251;0.479413;0.563014;0.476245;0.676656;0.486922;0.57068;0.481624;0.689188;0.486841;0.592472;0.481352;0.698995;0.482806;0.625413
