face_x;face_y;landmark_x_1;landmark_y_1;landmark_x_2;landmark_y_2;landmark_x_3;landmark_y_3;landmark_x_4;landmark_y_4;landmark_x_5;landmark_y_5;landmark_x_6;landmark_y_6;landmark_x_7;landmark_y_7;landmark_x_8;landmark_y_8;landmark_x_9;landmark_y_9;landmark_x_10;landmark_y_10;landmark_x_11;landmark_y_11;landmark_x_12;landmark_y_12
0.457079;0.325713;0.281972;0.534183;0.30271;0.513118;0.314684;0.496148;0.326819;0.501222;0.298177;0.454327;0.340403;0.405949;0.288208;0.47074;0.335323;0.46263;0.281424;0.495655;0.316673;0.522353;0.275284;0.520049;0.296266;0.555528
0.457567;0.324412;0.278242;0.525285;0.298828;0.504886;0.310047;0.48797;0.320507;0.486515;0.298438;0.464095;0.314607;0.466571;0.29042;0.471107;0.311463;0.482421;0.282801;0.485531;0.297403;0.501672;0.276151;0.503063;0.284449;0.512973
0.454323;0.319632;0.282077;0.517801;0.295986;0.493499;0.306933;0.471986;0.319308;0.453104;0.299092;0.475534;0.310955;0.469783;0.292588;0.48657;0.304291;0.492955;0.287373;0.498466;0.292057;0.511239;0.281877;0.509315;0.285555;0.516046
0.454938;0.324679;0.291509;0.502035;0.286941;0.4833;0.284451;0.473028;0.281362;0.481405;0.295262;0.47575;0.306973;0.462479;0.302393;0.488278;0.310556;0.481112;0.307321;0.500735;0.287578;0.496354;0.309348;0.511669;0.290361;0.504524
0.443315;0.316437;0.655232;0.44522;0.663597;0.438007;0.673546;0.423428;0.678527;0.39141;0.708057;0.383103;0.68555;0.361604;0.703153;0.36916;0.675058;0.352395;0.696409;0.361495;0.667404;0.354515;0.690328;0.358244;0.670934;0.35443
0.436572;0.311063;0.68047;0.40992;0.691774;0.428611;0.698096;0.433519;0.696618;0.43324;0.715726;0.384944;0.69268;0.375844;0.70507;0.363006;0.673322;0.361708;0.693184;0.349802;0.660719;0.351923;0.681551;0.343053;0.655076;0.344092
0.434616;0.315579;0.666807;0.414429;0.685119;0.433048;0.699642;0.438052;0.708857;0.43572;0.70862;0.378405;0.696952;0.387544;0.698239;0.357045;0.682048;0.376683;0.687897;0.345438;0.669136;0.370441;0.677855;0.339176;0.663054;0.353043
0.439344;0.322525;0.673631;0.430594;0.667884;0.416261;0.666775;0.400899;0.674042;0.382432;0.689494;0.373865;0.69132;0.371285;0.699178;0.372843;0.700645;0.374825;0.707041;0.376753;0.703368;0.385443;0.711789;0.38296;0.708463;0.392266
0.460479;0.318011;0.283326;0.519686;0.30573;0.495499;0.319284;0.476916;0.336129;0.476988;0.301427;0.452285;0.327467;0.44442;0.289979;0.469266;0.32283;0.483496;0.281739;0.493175;0.303628;0.516595;0.27489;0.51486;0.287242;0.539958
0.464197;0.313621;0.286704;0.514291;0.304449;0.490355;0.317774;0.471337;0.338011;0.461492;0.302698;0.469928;0.322236;0.478121;0.294001;0.48032;0.313963;0.494513;0.286683;0.494539;0.301717;0.509907;0.28078;0.509569;0.288408;0.519197
0.466142;0.31282;0.303881;0.505691;0.316858;0.484517;0.32381;0.469153;0.33185;0.45953;0.311574;0.481347;0.302985;0.485008;0.303151;0.492181;0.29388;0.501009;0.296421;0.503588;0.286587;0.506739;0.290963;0.513835;0.275615;0.511916
0.471145;0.309263;0.311032;0.495135;0.318496;0.477739;0.320609;0.465365;0.324574;0.450109;0.31329;0.480743;0.290866;0.487753;0.307158;0.491428;0.282574;0.498368;0.30215;0.499913;0.276746;0.50921;0.299361;0.505839;0.272883;0.517982
0.476998;0.307956;0.352621;0.897623;0.395088;0.896653;0.42997;0.927597;0.451816;0.982101;0.417553;0.929278;0.440262;0.984529;0.395104;0.93949;0.408827;0.994093;0.371862;0.946977;0.38205;0.985959;0.351515;0.951036;0.357315;0.971077
