face_x;face_y;landmark_x_1;landmark_y_1;landmark_x_2;landmark_y_2;landmark_x_3;landmark_y_3;landmark_x_4;landmark_y_4;landmark_x_5;landmark_y_5;landmark_x_6;landmark_y_6;landmark_x_7;landmark_y_7;landmark_x_8;landmark_y_8;landmark_x_9;landmark_y_9;landmark_x_10;landmark_y_10;landmark_x_11;landmark_y_11;landmark_x_12;landmark_y_12
0.448648;0.287997;0.919765;0.601891;0.891166;0.566989;0.863537;0.561749;0.845958;0.579105;0.829016;0.550159;0.836399;0.610148;0.830219;0.575829;0.849519;0.62721;0.838597;0.602154;0.86431;0.640051;0.848461;0.626796;0.873179;0.654054
0.448385;0.285965;0.924481;0.602596;0.897969;0.559759;0.873316;0.551238;0.857455;0.554188;0.828352;0.555006;0.842954;0.604954;0.828437;0.58354;0.853109;0.624744;0.837201;0.610865;0.868336;0.640265;0.848788;0.636106;0.876454;0.658499
0.446053;0.28053;0.925698;0.607842;0.90556;0.562088;0.882424;0.554469;0.85573;0.569211;0.840801;0.553637;0.837716;0.593178;0.835437;0.581161;0.844562;0.610566;0.839076;0.60983;0.864111;0.622823;0.84618;0.637791;0.872542;0.642673
0.445037;0.280618;0.923556;0.604914;0.905154;0.561724;0.881066;0.554051;0.858259;0.569634;0.84264;0.5651;0.829551;0.597724;0.840408;0.595748;0.848809;0.617776;0.847168;0.624235;0.877348;0.620953;0.857398;0.649876;0.887434;0.638703
0.438333;0.279426;0.917221;0.610188;0.892886;0.568972;0.867384;0.559892;0.841466;0.572745;0.842237;0.565556;0.842057;0.589338;0.841109;0.593705;0.855469;0.60971;0.847183;0.621598;0.87962;0.618349;0.85466;0.64826;0.885816;0.635055
0.435055;0.284581;0.911001;0.622821;0.900012;0.579519;0.88193;0.563484;0.863639;0.568325;0.854864;0.577265;0.83233;0.588219;0.850955;0.606046;0.844497;0.613708;0.85407;0.631129;0.868475;0.625609;0.858233;0.653413;0.87229;0.641562
0.434412;0.284772;0.9038;0.617834;0.894589;0.619019;0.883892;0.612691;0.870713;0.604496;0.85974;0.619904;0.834495;0.610275;0.855817;0.617439;0.847527;0.601543;0.856196;0.611927;0.848282;0.598003;0.858546;0.603986;0.842981;0.592783
0.432332;0.289531;0.916785;0.599307;0.893543;0.574507;0.867701;0.572279;0.844726;0.595719;0.833495;0.5446;0.837212;0.610345;0.828152;0.56467;0.839962;0.629158;0.830675;0.588382;0.846421;0.64349;0.83536;0.61128;0.851318;0.650954
0.432517;0.288203;0.912957;0.60544;0.890521;0.567819;0.864526;0.559827;0.841947;0.579364;0.835938;0.555216;0.839001;0.590538;0.835047;0.581848;0.848399;0.610269;0.838684;0.606418;0.864316;0.622766;0.84317;0.628132;0.870609;0.636119
0.436902;0.286797;0.910546;0.602322;0.893629;0.566827;0.871125;0.560157;0.846743;0.584397;0.842598;0.556472;0.844511;0.596086;0.836734;0.582309;0.845006;0.615286;0.836086;0.607675;0.859745;0.6269;0.836742;0.63121;0.86179;0.639997
0.443055;0.289086;0.916581;0.608456;0.892123;0.571781;0.866242;0.564699;0.847591;0.583893;0.832039;0.559432;0.836717;0.59542;0.832401;0.588408;0.846976;0.611548;0.839633;0.61636;0.8649;0.627481;0.848799;0.641701;0.874672;0.644116
0.44857;0.299923;0.654064;0.822382;0.608383;0.8362;0.568516;0.871004;0.517626;0.967621;0.600342;0.815055;0.551216;0.966648;0.640791;0.81853;0.593649;0.969938;0.679673;0.832452;0.641984;0.965264;0.709908;0.853522;0.705578;0.961282
0.443593;0.309769;0.624575;0.838025;0.614287;0.82688;0.608639;0.815522;0.603162;0.802819;0.614598;0.800218;0.617609;0.762204;0.619541;0.799826;0.618797;0.766315;0.623807;0.802957;0.614073;0.78662;0.627325;0.809692;0.615723;0.795532
0.458075;0.305327;0.326808;0.835743;0.355628;0.853845;0.377109;0.86995;0.400204;0.901209;0.367144;0.795712;0.36795;0.895082;0.339248;0.785987;0.336864;0.913561;0.314475;0.791068;0.310239;0.920027;0.293608;0.80588;0.284435;0.912236
0.458843;0.304748;0.329904;0.955818;0.359568;0.962632;0.389336;0.95765;0.396786;0.945323;0.362593;0.891669;0.366119;0.968006;0.328274;0.893511;0.335951;0.978157;0.299816;0.907506;0.310322;0.989333;0.273937;0.924948;0.277547;0.993495
0.460731;0.302483;0.309811;0.927253;0.348145;0.945624;0.378476;0.972323;0.398023;1.00333;0.349304;0.9539;0.351344;0.972273;0.317835;0.952057;0.328271;0.95018;0.291974;0.949172;0.307265;0.956561;0.270305;0.946869;0.278194;0.948845
0.459866;0.301774;0.313354;0.890083;0.321519;0.91454;0.326369;0.944651;0.335045;0.970251;0.334455;0.986006;0.353147;1.04859;0.332189;0.982736;0.331216;0.977948;0.326105;0.967648;0.31623;0.951706;0.318464;0.950381;0.314964;0.948788
0.455903;0.282773;0.917816;0.602256;0.893152;0.572853;0.868843;0.568316;0.841516;0.584149;0.836323;0.540596;0.841505;0.601983;0.826059;0.559242;0.843644;0.621338;0.825317;0.583755;0.851536;0.637258;0.82843;0.60972;0.85783;0.64914
