face_x;face_y;landmark_x_1;landmark_y_1;landmark_x_2;landmark_y_2;landmark_x_3;landmark_y_3;landmark_x_4;landmark_y_4;landmark_x_5;landmark_y_5;landmark_x_6;landmark_y_6;landmark_x_7;landmark_y_7;landmark_x_8;landmark_y_8;landmark_x_9;landmark_y_9;landmark_x_10;landmark_y_10;landmark_x_11;landmark_y_11;landmark_x_12;landmark_y_12
0.461959;0.217828;0.210261;0.860471;0.260519;0.881789;0.291104;0.940673;0.298932;1.0555;0.289896;0.952493;0.304128;1.17357;0.253835;0.962459;0.266095;1.20666;0.218076;0.972971;0.227305;1.19992;0.185798;0.98101;0.20551;1.159
0.463432;0.212794;0.190325;0.816385;0.250002;0.836557;0.289445;0.891661;0.32057;1.01521;0.282338;0.927249;0.28649;0.994676;0.252069;0.943656;0.26301;1.0025;0.22389;0.951587;0.233372;0.96532;0.198058;0.957646;0.212164;0.944719
0.468316;0.208013;0.235906;0.689138;0.293355;0.712572;0.32972;0.728329;0.348864;0.777508;0.308076;0.65102;0.316496;0.726637;0.273882;0.647195;0.303161;0.761748;0.245635;0.65602;0.271711;0.7598;0.22266;0.671227;0.242152;0.74161
0.473915;0.203834;0.149116;0.70938;0.18474;0.646362;0.228355;0.61279;0.298734;0.599943;0.256313;0.568915;0.368109;0.631095;0.254094;0.596529;0.274597;0.654283;0.249931;0.637329;0.257992;0.690017;0.246129;0.682631;0.24383;0.716233
0.475605;0.205805;0.179724;0.630335;0.196856;0.574555;0.229856;0.539968;0.284309;0.526779;0.23731;0.530354;0.274275;0.559875;0.243385;0.559245;0.269533;0.59796;0.245841;0.595201;0.259924;0.629817;0.246931;0.631398;0.253326;0.65416
0.476657;0.207473;0.18575;0.622956;0.195617;0.565308;0.220009;0.522969;0.275585;0.481286;0.220662;0.512742;0.296014;0.469644;0.233024;0.539273;0.262571;0.568922;0.241587;0.574057;0.258368;0.602898;0.247864;0.60829;0.255614;0.630114
0.477755;0.208988;0.178484;0.624567;0.186508;0.563251;0.209547;0.522962;0.262327;0.496145;0.210272;0.507119;0.297849;0.43332;0.221557;0.529975;0.262121;0.562261;0.230469;0.564236;0.257879;0.596581;0.238024;0.600161;0.258061;0.62479
0.479631;0.210396;0.176875;0.629586;0.186925;0.569268;0.211874;0.528392;0.266706;0.49709;0.204238;0.501214;0.28756;0.407749;0.2119;0.521788;0.262627;0.55883;0.219398;0.55633;0.253629;0.588934;0.226772;0.593606;0.250069;0.617649
0.481034;0.20994;0.171253;0.630957;0.181658;0.573447;0.210165;0.532505;0.272243;0.498857;0.196848;0.505683;0.281399;0.419834;0.202614;0.530689;0.247062;0.564242;0.209752;0.568357;0.240529;0.593754;0.217713;0.607477;0.23775;0.623996
0.481703;0.209525;0.179541;0.625941;0.195815;0.571033;0.222252;0.526093;0.266392;0.505415;0.203055;0.515947;0.276614;0.476445;0.200263;0.541053;0.269735;0.56957;0.201954;0.575992;0.245802;0.608206;0.20576;0.610881;0.24421;0.626326
