face_x;face_y;landmark_x_1;landmark_y_1;landmark_x_2;landmark_y_2;landmark_x_3;landmark_y_3;landmark_x_4;landmark_y_4;landmark_x_5;landmark_y_5;landmark_x_6;landmark_y_6;landmark_x_7;landmark_y_7;landmark_x_8;landmark_y_8;landmark_x_9;landmark_y_9;landmark_x_10;landmark_y_10;landmark_x_11;landmark_y_11;landmark_x_12;landmark_y_12
0.482312;0.254206;0.327105;0.803139;0.311043;0.856386;0.312432;0.916174;0.340008;0.988566;0.282458;0.932181;0.331434;1.00091;0.298469;0.926009;0.341723;0.988385;0.320002;0.918537;0.352978;0.971431;0.342588;0.910791;0.362597;0.966501
0.481629;0.255514;0.327516;0.805043;0.310286;0.861235;0.310888;0.921646;0.337246;0.995198;0.275889;0.937908;0.334442;0.990098;0.292895;0.929321;0.343363;0.986288;0.316268;0.91973;0.353506;0.968309;0.340851;0.911424;0.361867;0.96402
0.481865;0.254179;0.334069;0.800965;0.313737;0.858096;0.311806;0.916887;0.33682;0.988776;0.278878;0.943484;0.330937;0.997233;0.297822;0.937994;0.341765;0.988401;0.321275;0.92967;0.356831;0.974107;0.345968;0.921841;0.36806;0.969264
0.483989;0.253456;0.331258;0.792669;0.292919;0.84104;0.29037;0.90646;0.321815;0.983423;0.27285;0.935162;0.329244;1.02696;0.298373;0.931547;0.351414;1.03885;0.327648;0.924286;0.36153;1.00801;0.356448;0.915749;0.371378;0.994736
0.481833;0.253826;0.332792;0.784324;0.296924;0.831964;0.293514;0.898866;0.320378;0.97744;0.278997;0.928224;0.334703;1.04131;0.305625;0.924109;0.355149;1.05375;0.33431;0.915826;0.364211;1.01969;0.3611;0.905939;0.371484;0.99553
0.470412;0.253755;0.333395;0.775247;0.304569;0.829852;0.30375;0.899239;0.333535;0.976132;0.27923;0.927855;0.336218;0.997403;0.301408;0.92124;0.350338;1.0024;0.326625;0.911296;0.361728;0.976119;0.352233;0.901992;0.368262;0.968421
0.474267;0.248692;0.328036;0.759801;0.292253;0.814862;0.291794;0.887581;0.323203;0.974928;0.276882;0.917043;0.337785;1.04873;0.300307;0.907799;0.358605;1.05118;0.326704;0.893879;0.368226;1.02348;0.352924;0.879119;0.377211;0.999572
0.468619;0.245141;0.332373;0.75156;0.316988;0.819085;0.315766;0.89452;0.343057;0.998931;0.282585;0.909156;0.344025;1.05284;0.29898;0.898856;0.357074;1.04658;0.320703;0.887894;0.364519;1.01669;0.342981;0.87846;0.362907;0.996131
0.469183;0.226372;0.311903;0.796864;0.276904;0.791339;0.272773;0.792971;0.312545;0.847329;0.294632;0.794495;0.304286;0.827238;0.319565;0.822109;0.311645;0.907857;0.340991;0.844817;0.321444;0.917638;0.352705;0.860909;0.34202;0.913883
0.471944;0.221693;0.299875;0.744317;0.335452;0.760561;0.350875;0.789729;0.360663;0.846889;0.31136;0.838104;0.34019;0.840362;0.290021;0.851996;0.320845;0.856629;0.275011;0.857099;0.303452;0.861806;0.265121;0.855433;0.287038;0.865374
