face_x;face_y;landmark_x_1;landmark_y_1;landmark_x_2;landmark_y_2;landmark_x_3;landmark_y_3;landmark_x_4;landmark_y_4;landmark_x_5;landmark_y_5;landmark_x_6;landmark_y_6;landmark_x_7;landmark_y_7;landmark_x_8;landmark_y_8;landmark_x_9;landmark_y_9;landmark_x_10;landmark_y_10;landmark_x_11;landmark_y_11;landmark_x_12;landmark_y_12
0.443877;0.295611;0.325911;0.967108;0.289231;0.976634;0.259383;0.971754;0.234246;0.959064;0.256334;0.962248;0.251651;0.983603;0.274733;0.953464;0.279376;0.984771;0.295514;0.94721;0.302337;0.984716;0.315999;0.943039;0.320296;0.977627
0.443868;0.292063;0.294697;0.964288;0.320377;0.919158;0.344508;0.871705;0.327784;0.842098;0.298459;0.811318;0.321022;0.867583;0.271642;0.828121;0.302644;0.892973;0.253199;0.855827;0.28557;0.915466;0.240013;0.889342;0.263558;0.934773
0.443083;0.291326;0.289552;0.886519;0.318345;0.862759;0.346887;0.818313;0.325939;0.792061;0.305461;0.74542;0.306932;0.687886;0.272713;0.750417;0.318087;0.850208;0.248874;0.783191;0.293364;0.861391;0.233059;0.822602;0.270344;0.880295
0.443709;0.291386;0.280268;0.834418;0.313695;0.817134;0.342445;0.778843;0.328325;0.738932;0.304495;0.703424;0.324761;0.760099;0.27371;0.709773;0.31083;0.808985;0.249721;0.737255;0.289475;0.824695;0.232941;0.771518;0.268819;0.839609
0.444132;0.288591;0.277385;0.807347;0.312822;0.788127;0.342088;0.74575;0.319701;0.701658;0.312084;0.660041;0.344927;0.625319;0.278538;0.66394;0.309684;0.766783;0.251721;0.692827;0.288947;0.778805;0.231438;0.728339;0.270623;0.797216
0.445099;0.28641;0.28334;0.785139;0.313723;0.763244;0.342247;0.716724;0.323161;0.668181;0.304112;0.632068;0.345966;0.620563;0.272505;0.639765;0.304158;0.731361;0.249261;0.669195;0.284335;0.747581;0.230114;0.705383;0.265064;0.765834
0.44398;0.28478;0.282362;0.765869;0.313002;0.74145;0.342502;0.692552;0.324586;0.64264;0.300935;0.614188;0.348981;0.573126;0.270425;0.62129;0.306003;0.702412;0.247996;0.646386;0.284332;0.715801;0.229558;0.678633;0.265102;0.731985
0.444177;0.284105;0.285426;0.748752;0.318931;0.723545;0.347627;0.670553;0.327881;0.603888;0.303774;0.591817;0.336594;0.617457;0.274967;0.596581;0.304751;0.676926;0.252864;0.618251;0.285995;0.686153;0.233948;0.647684;0.26718;0.703784
0.445701;0.283467;0.283951;0.718357;0.322057;0.695349;0.349096;0.647075;0.333368;0.580922;0.303568;0.573652;0.328492;0.623574;0.274979;0.582396;0.304209;0.656571;0.252773;0.603644;0.285009;0.668128;0.234441;0.631207;0.266369;0.682809
0.445745;0.281816;0.290105;0.691092;0.323769;0.672609;0.351123;0.628809;0.337016;0.559775;0.313135;0.559438;0.329116;0.619429;0.285254;0.567541;0.308473;0.637183;0.262274;0.58693;0.288911;0.651289;0.242778;0.612058;0.267732;0.664598
