face_x;face_y;landmark_x_1;landmark_y_1;landmark_x_2;landmark_y_2;landmark_x_3;landmark_y_3;landmark_x_4;landmark_y_4;landmark_x_5;landmark_y_5;landmark_x_6;landmark_y_6;landmark_x_7;landmark_y_7;landmark_x_8;landmark_y_8;landmark_x_9;landmark_y_9;landmark_x_10;landmark_y_10;landmark_x_11;landmark_y_11;landmark_x_12;landmark_y_12
0.484104;0.241214;0.344381;0.787504;0.387866;0.77579;0.430335;0.721814;0.400177;0.660037;0.40164;0.611061;0.397332;0.68304;0.358391;0.605826;0.362314;0.699723;0.320175;0.624926;0.337219;0.720475;0.291793;0.655731;0.315911;0.739767
0.483024;0.235073;0.326746;0.738625;0.378424;0.718909;0.42199;0.665141;0.398245;0.591461;0.402893;0.600867;0.397176;0.556205;0.362207;0.596771;0.372282;0.610039;0.325738;0.606323;0.345187;0.638417;0.295713;0.622858;0.318724;0.655322
0.485833;0.237281;0.349221;0.692682;0.399367;0.677275;0.438784;0.626476;0.424187;0.53739;0.401885;0.553859;0.406465;0.484487;0.363562;0.552766;0.391409;0.575687;0.330245;0.566353;0.359429;0.586882;0.301608;0.58391;0.328891;0.602682
0.487189;0.238019;0.350548;0.663736;0.400589;0.645417;0.443253;0.599729;0.422209;0.504153;0.415551;0.50792;0.406902;0.409121;0.378291;0.502542;0.394182;0.557434;0.342107;0.516022;0.361679;0.567146;0.308248;0.534585;0.329448;0.573395
0.487658;0.237401;0.358711;0.633289;0.405794;0.623074;0.44848;0.572603;0.430067;0.478019;0.424953;0.472674;0.411593;0.388935;0.387581;0.465059;0.398928;0.556228;0.351413;0.47841;0.368319;0.563081;0.31976;0.498089;0.333754;0.567533
0.492216;0.238283;0.37045;0.6112;0.417459;0.603761;0.454676;0.555439;0.427522;0.469466;0.428595;0.449789;0.414016;0.375706;0.390078;0.443012;0.405759;0.546691;0.354277;0.457313;0.376827;0.551304;0.323436;0.47694;0.344866;0.551653
0.497822;0.231396;0.371814;0.608133;0.417671;0.602473;0.45746;0.552878;0.434191;0.451041;0.436135;0.442262;0.411493;0.35044;0.397703;0.425633;0.404319;0.541895;0.360861;0.436134;0.376768;0.545134;0.329123;0.453893;0.349649;0.546725
0.499928;0.22834;0.379174;0.592808;0.424321;0.587026;0.460625;0.537001;0.429236;0.439631;0.435108;0.433111;0.403489;0.365882;0.396169;0.428691;0.404392;0.537934;0.360092;0.442212;0.378139;0.545493;0.330326;0.460856;0.351738;0.548111
0.498761;0.232455;0.373829;0.6052;0.418064;0.590666;0.457328;0.542073;0.418706;0.446171;0.429029;0.439365;0.397397;0.379424;0.389166;0.428387;0.397807;0.542969;0.354241;0.441074;0.369941;0.54482;0.325332;0.458029;0.34285;0.551343
0.495295;0.239683;0.356642;0.624236;0.410165;0.611266;0.447992;0.561112;0.404491;0.483194;0.41321;0.45823;0.395957;0.461076;0.374507;0.454608;0.375992;0.546195;0.341222;0.467879;0.348687;0.555834;0.313878;0.483203;0.331045;0.558824
0.497061;0.23959;0.360828;0.602238;0.413851;0.605996;0.451526;0.565683;0.395185;0.505657;0.405742;0.451108;0.393389;0.541917;0.363024;0.44183;0.362093;0.558418;0.328692;0.452768;0.336309;0.568308;0.30377;0.469385;0.320722;0.566722
0.499547;0.23796;0.346264;0.651528;0.400452;0.659356;0.444064;0.619415;0.404603;0.547647;0.406209;0.47565;0.380949;0.577302;0.356742;0.463408;0.348022;0.593299;0.314707;0.479647;0.322084;0.608779;0.283813;0.505132;0.301372;0.614068
0.498263;0.239057;0.351718;0.65367;0.39842;0.663146;0.433217;0.628361;0.381567;0.560926;0.391151;0.494281;0.367076;0.614802;0.345164;0.482335;0.340449;0.637256;0.306848;0.498895;0.31251;0.643731;0.279347;0.524107;0.295679;0.634512
0.49593;0.238292;0.352408;0.659256;0.393737;0.667765;0.421119;0.635791;0.373172;0.567545;0.395442;0.516575;0.362194;0.594487;0.350266;0.499999;0.331374;0.658145;0.311859;0.516989;0.313416;0.656121;0.282313;0.54335;0.294409;0.647535
0.491503;0.241307;0.347466;0.664073;0.395462;0.66978;0.427939;0.634827;0.368863;0.577601;0.389996;0.509188;0.356697;0.618981;0.34423;0.496062;0.327277;0.667424;0.305588;0.512916;0.309057;0.667773;0.276682;0.540872;0.293671;0.655961
0.491818;0.238942;0.359641;0.667039;0.403691;0.670224;0.431622;0.636073;0.366334;0.583667;0.396646;0.517027;0.36084;0.61617;0.350829;0.506204;0.327884;0.656604;0.312129;0.52056;0.30468;0.664491;0.282794;0.545941;0.288184;0.657083
0.495665;0.235034;0.352687;0.663518;0.404756;0.676136;0.438484;0.640323;0.368784;0.574343;0.404912;0.505084;0.374333;0.625782;0.352915;0.492048;0.344328;0.660448;0.308579;0.509583;0.321968;0.670392;0.275257;0.539607;0.302404;0.668501
0.497773;0.237931;0.35768;0.637886;0.402356;0.641916;0.429866;0.615542;0.372671;0.573505;0.392416;0.500009;0.373762;0.611996;0.346053;0.493112;0.346925;0.63312;0.307346;0.513085;0.323632;0.64688;0.278883;0.542004;0.304669;0.640257
0.496649;0.238038;0.360758;0.643518;0.408866;0.653043;0.435668;0.620476;0.362266;0.570187;0.401108;0.507592;0.370046;0.605991;0.351803;0.496744;0.340358;0.632824;0.307744;0.510985;0.315231;0.649311;0.2732;0.53423;0.294327;0.646752
0.495858;0.240382;0.357814;0.638418;0.406089;0.644763;0.433169;0.612408;0.360834;0.55435;0.399095;0.500388;0.366396;0.619165;0.351925;0.487639;0.339242;0.642402;0.310189;0.500837;0.312498;0.655461;0.279257;0.523713;0.293423;0.631754
0.496177;0.243452;0.362106;0.647351;0.404803;0.659321;0.430952;0.624018;0.370422;0.558868;0.396883;0.495436;0.363297;0.60346;0.351654;0.48249;0.33458;0.640289;0.314824;0.497583;0.31563;0.648392;0.288427;0.524078;0.295572;0.642002
0.496005;0.244876;0.358947;0.642194;0.401317;0.651285;0.427284;0.619104;0.36955;0.556059;0.393835;0.5023;0.361388;0.603988;0.350493;0.489661;0.328276;0.644415;0.315451;0.503212;0.312652;0.658233;0.290073;0.527501;0.295835;0.644964
