face_x;face_y;landmark_x_1;landmark_y_1;landmark_x_2;landmark_y_2;landmark_x_3;landmark_y_3;landmark_x_4;landmark_y_4;landmark_x_5;landmark_y_5;landmark_x_6;landmark_y_6;landmark_x_7;landmark_y_7;landmark_x_8;landmark_y_8;landmark_x_9;landmark_y_9;landmark_x_10;landmark_y_10;landmark_x_11;landmark_y_11;landmark_x_12;landmark_y_12;landmark_x_13;landmark_y_13;landmark_x_14;landmark_y_14;landmark_x_15;landmark_y_15;landmark_x_16;landmark_y_16;landmark_x_17;landmark_y_17;landmark_x_18;landmark_y_18;landmark_x_19;landmark_y_19;landmark_x_20;landmark_y_20;landmark_x_21;landmark_y_21;landmark_x_22;landmark_y_22;landmark_x_23;landmark_y_23;landmark_x_24;landmark_y_24;landmark_x_25;landmark_y_25;landmark_x_26;landmark_y_26;landmark_x_27;landmark_y_27;landmark_x_28;landmark_y_28;landmark_x_29;landmark_y_29;landmark_x_30;landmark_y_30;landmark_x_31;landmark_y_31;landmark_x_32;landmark_y_32;landmark_x_33;landmark_y_33;landmark_x_34;landmark_y_34;landmark_x_35;landmark_y_35;landmark_x_36;landmark_y_36;landmark_x_37;landmark_y_37;landmark_x_38;landmark_y_38;landmark_x_39;landmark_y_39;landmark_x_40;landmark_y_40;landmark_x_41;landmark_y_41;landmark_x_42;landmark_y_42
0.41034;0.412703;0.172319;0.921568;0.176608;0.860918;0.189312;0.80247;0.199179;0.758937;0.210126;0.734605;0.199094;0.790195;0.215263;0.718885;0.219047;0.717532;0.214968;0.730923;0.20011;0.80994;0.216489;0.743612;0.219101;0.748262;0.214613;0.761108;0.201563;0.831358;0.212979;0.776531;0.21395;0.776311;0.210738;0.786318;0.202501;0.850412;0.211126;0.804682;0.210894;0.80261;0.208396;0.810543
0.405884;0.418184;0.180704;0.895245;0.200616;0.836282;0.212447;0.794071;0.211197;0.76442;0.21444;0.734179;0.224695;0.770607;0.240731;0.739467;0.249702;0.711747;0.256863;0.686915;0.210482;0.775311;0.231466;0.739289;0.239149;0.708047;0.246963;0.68123;0.195567;0.78374;0.210782;0.753397;0.212042;0.738479;0.215791;0.730341;0.180673;0.797034;0.191271;0.778912;0.19553;0.772136;0.201089;0.771316;0.207583;0.801306;0.245946;0.769337;0.264739;0.716914;0.265973;0.672906;0.258665;0.647371;0.25615;0.693328;0.247116;0.636346;0.244841;0.628113;0.244256;0.638569;0.231323;0.698734;0.23038;0.665023;0.23236;0.685168;0.23526;0.703561;0.207505;0.71189;0.209019;0.697989;0.213339;0.716856;0.218347;0.726607;0.186738;0.726977;0.19335;0.725643;0.197145;0.739509;0.199233;0.747623
0.403348;0.417099;0.208559;0.783201;0.208844;0.720111;0.216921;0.675961;0.223929;0.646833;0.229809;0.6277;0.225099;0.67142;0.243881;0.636362;0.255784;0.608032;0.265881;0.582538;0.230177;0.686997;0.25125;0.642326;0.263885;0.606714;0.274306;0.574589;0.233708;0.703792;0.253613;0.659808;0.265867;0.625263;0.276123;0.597523;0.235805;0.72186;0.256375;0.691414;0.266882;0.666833;0.27448;0.646027
0.401566;0.415543;0.181991;0.795919;0.13858;0.831541;0.127716;0.873432;0.128675;0.901171;0.138022;0.91334;0.136179;0.939281;0.140133;0.960423;0.142417;0.942494;0.142868;0.925328;0.160886;0.939757;0.158885;0.957282;0.157231;0.93514;0.156134;0.920751;0.182548;0.928881;0.177957;0.939748;0.174569;0.9178;0.172418;0.899713;0.201071;0.912866;0.19514;0.917619;0.189559;0.903356;0.18601;0.887596;0.239204;0.634288;0.280584;0.618063;0.298492;0.578456;0.301657;0.541129;0.303617;0.514401;0.28414;0.526219;0.283862;0.468187;0.28604;0.436525;0.291184;0.41948;0.263666;0.528669;0.276907;0.502267;0.284578;0.508975;0.28868;0.517797;0.244565;0.540164;0.254906;0.538156;0.258712;0.559718;0.258641;0.571171;0.228486;0.555274;0.239956;0.561133;0.24436;0.579626;0.24425;0.586146
0.399456;0.418351;0.182426;0.788914;0.148836;0.794442;0.140268;0.8168;0.138044;0.829576;0.142122;0.840874;0.135003;0.894607;0.133781;0.906401;0.134681;0.894333;0.135623;0.885128;0.151092;0.902072;0.148106;0.912709;0.147495;0.895503;0.1475;0.887645;0.167215;0.899529;0.163968;0.90637;0.161769;0.890393;0.160187;0.878669;0.181453;0.891904;0.178551;0.896521;0.176221;0.883353;0.174407;0.871557;0.245956;0.620869;0.285112;0.583728;0.302837;0.534653;0.305535;0.49547;0.308394;0.45983;0.299225;0.507524;0.31212;0.477521;0.321226;0.451707;0.325487;0.427096;0.280765;0.495863;0.298656;0.474044;0.308541;0.447618;0.312214;0.423351;0.261897;0.493812;0.2782;0.48625;0.281499;0.515476;0.27989;0.538;0.243578;0.499227;0.258741;0.500109;0.264652;0.521875;0.265404;0.537987
0.391454;0.42655;0.167249;0.800152;0.154584;0.780311;0.150449;0.785743;0.151451;0.79138;0.154921;0.798156;0.133947;0.844714;0.137953;0.848239;0.139983;0.843107;0.140603;0.838536;0.143685;0.860279;0.146929;0.863095;0.14948;0.853745;0.150232;0.849386;0.156143;0.869123;0.158889;0.872338;0.161217;0.862245;0.161634;0.855504;0.167677;0.875112;0.168641;0.879016;0.171922;0.868785;0.173161;0.86101;0.244097;0.598157;0.273258;0.567302;0.28951;0.532869;0.300507;0.502487;0.30729;0.476914;0.30082;0.515893;0.31821;0.495177;0.328473;0.481497;0.3376;0.465786;0.289897;0.511749;0.306809;0.482644;0.313228;0.463597;0.320212;0.447796;0.275133;0.506459;0.286841;0.473969;0.29138;0.456524;0.297516;0.448758;0.256879;0.501606;0.26688;0.473737;0.272484;0.459986;0.277221;0.45434
0.389474;0.423691;0.15805;0.79951;0.16992;0.812154;0.172959;0.81989;0.174509;0.822276;0.176254;0.827597;0.156652;0.84729;0.153184;0.84408;0.153166;0.834451;0.154529;0.827537;0.146521;0.83915;0.145554;0.837458;0.145085;0.825966;0.144646;0.821679;0.140072;0.828367;0.139139;0.828671;0.139167;0.818614;0.139329;0.813414;0.135173;0.816957;0.131901;0.820737;0.132356;0.811251;0.132804;0.803034;0.249367;0.571028;0.277391;0.554417;0.292714;0.529745;0.301804;0.506787;0.308769;0.489446;0.298815;0.517518;0.311837;0.49234;0.324453;0.472041;0.337284;0.450246;0.287958;0.511703;0.299946;0.481958;0.309544;0.456404;0.319371;0.433207;0.275817;0.507079;0.285207;0.476437;0.291309;0.451937;0.297535;0.431288;0.262631;0.505875;0.26966;0.480444;0.273958;0.461262;0.278555;0.445483
0.384091;0.426431;0.332085;0.397971;0.355947;0.395508;0.383512;0.358392;0.392582;0.321552;0.393418;0.293573;0.368563;0.308697;0.369841;0.261327;0.372017;0.236564;0.372006;0.220748;0.351478;0.304997;0.373735;0.297189;0.374086;0.331631;0.365657;0.349736;0.336099;0.308851;0.358442;0.312958;0.356877;0.346618;0.347893;0.358688;0.32054;0.317937;0.34226;0.319437;0.343421;0.34452;0.336052;0.354853
0.38942;0.432489;0.337772;0.390348;0.363048;0.385271;0.392746;0.346179;0.402675;0.30829;0.405148;0.279376;0.376694;0.296853;0.379423;0.249987;0.382899;0.225825;0.384267;0.208292;0.360029;0.292912;0.384476;0.283319;0.383923;0.320674;0.374929;0.338702;0.345129;0.296355;0.370053;0.296272;0.367147;0.333278;0.357742;0.347354;0.329576;0.305142;0.352176;0.298711;0.352805;0.326158;0.345087;0.339496
0.390983;0.427842;0.345051;0.374644;0.366346;0.374661;0.396518;0.337785;0.406647;0.304149;0.410388;0.278041;0.381096;0.284274;0.383281;0.242913;0.387328;0.219302;0.38955;0.200837;0.365958;0.278172;0.389964;0.270566;0.390614;0.307531;0.380551;0.324981;0.351853;0.281235;0.376827;0.287084;0.375581;0.324833;0.365715;0.337976;0.33775;0.290976;0.359625;0.29458;0.361029;0.32241;0.35269;0.33374
