face_x;face_y;landmark_x_1;landmark_y_1;landmark_z_1;landmark_x_2;landmark_y_2;landmark_z_2;landmark_x_3;landmark_y_3;landmark_z_3;landmark_x_4;landmark_y_4;landmark_z_4;landmark_x_5;landmark_y_5;landmark_z_5;landmark_x_6;landmark_y_6;landmark_z_6;landmark_x_7;landmark_y_7;landmark_z_7;landmark_x_8;landmark_y_8;landmark_z_8;landmark_x_9;landmark_y_9;landmark_z_9;landmark_x_10;landmark_y_10;landmark_z_10;landmark_x_11;landmark_y_11;landmark_z_11;landmark_x_12;landmark_y_12;landmark_z_12;landmark_x_13;landmark_y_13;landmark_z_13;landmark_x_14;landmark_y_14;landmark_z_14;landmark_x_15;landmark_y_15;landmark_z_15;landmark_x_16;landmark_y_16;landmark_z_16;landmark_x_17;landmark_y_17;landmark_z_17;landmark_x_18;landmark_y_18;landmark_z_18;landmark_x_19;landmark_y_19;landmark_z_19;landmark_x_20;landmark_y_20;landmark_z_20;landmark_x_21;landmark_y_21;landmark_z_21;landmark_x_22;landmark_y_22;landmark_z_22;landmark_x_23;landmark_y_23;landmark_z_23;landmark_x_24;landmark_y_24;landmark_z_24;landmark_x_25;landmark_y_25;landmark_z_25;landmark_x_26;landmark_y_26;landmark_z_26;landmark_x_27;landmark_y_27;landmark_z_27;landmark_x_28;landmark_y_28;landmark_z_28;landmark_x_29;landmark_y_29;landmark_z_29;landmark_x_30;landmark_y_30;landmark_z_30;landmark_x_31;landmark_y_31;landmark_z_31;landmark_x_32;landmark_y_32;landmark_z_32;landmark_x_33;landmark_y_33;landmark_z_33;landmark_x_34;landmark_y_34;landmark_z_34;landmark_x_35;landmark_y_35;landmark_z_35;landmark_x_36;landmark_y_36;landmark_z_36;landmark_x_37;landmark_y_37;landmark_z_37;landmark_x_38;landmark_y_38;landmark_z_38;landmark_x_39;landmark_y_39;landmark_z_39;landmark_x_40;landmark_y_40;landmark_z_40;landmark_x_41;landmark_y_41;landmark_z_41;landmark_x_42;landmark_y_42;landmark_z_42
0.505996;0.265563;0.344826;0.89966;1.38228e-05;0.370641;0.919523;-0.0886788;0.379753;0.96003;-0.143596;0.376764;1.0027;-0.176747;0.374021;1.04583;-0.216179;0.319416;0.992082;-0.160084;0.320357;1.07556;-0.209549;0.320655;1.13489;-0.243049;0.319783;1.18684;-0.265557;0.301017;1.00391;-0.121961;0.307426;1.09601;-0.169419;0.313687;1.16106;-0.197161;0.317618;1.21923;-0.221762;0.292572;1.00978;-0.084186;0.299343;1.0913;-0.12135;0.310681;1.13954;-0.141415;0.315813;1.17875;-0.158514;0.289414;1.01237;-0.0503807;0.300533;1.0721;-0.0759419;0.310232;1.0972;-0.0884607;0.31738;1.11604;-0.101023
0.505198;0.263276;0.346209;0.932705;1.92392e-05;0.364239;0.901504;-0.0762555;0.370335;0.894439;-0.127501;0.371239;0.909021;-0.164969;0.372883;0.930071;-0.198944;0.338213;0.971765;-0.133919;0.342764;1.0022;-0.183561;0.354425;1.01922;-0.210458;0.3624;1.02858;-0.218951;0.332567;1.00519;-0.106456;0.340308;1.0539;-0.144961;0.348784;1.07927;-0.16629;0.354456;1.0952;-0.177898;0.331778;1.03102;-0.0800305;0.340123;1.07673;-0.106361;0.349476;1.10695;-0.122216;0.35493;1.12832;-0.131371;0.333439;1.04968;-0.0573804;0.337582;1.08816;-0.0719614;0.346026;1.11979;-0.0808327;0.355571;1.14888;-0.0880997
0.500243;0.259457;0.337063;0.939519;2.55563e-05;0.385176;0.90674;-0.0748552;0.410911;0.852941;-0.119725;0.416329;0.811352;-0.143239;0.405332;0.789038;-0.148847;0.332493;0.802741;-0.135365;0.346725;0.77092;-0.17646;0.371531;0.786681;-0.180666;0.380228;0.799253;-0.183147;0.307167;0.806369;-0.104732;0.329924;0.762754;-0.142592;0.366546;0.775099;-0.146259;0.38265;0.788311;-0.149063;0.300486;0.816233;-0.078037;0.326162;0.779544;-0.106243;0.355544;0.794225;-0.111528;0.36592;0.808658;-0.113577;0.301854;0.825934;-0.0556021;0.320278;0.800935;-0.0759338;0.340902;0.805532;-0.0903331;0.350529;0.811376;-0.104193
0.498835;0.2577;0.339937;0.952375;1.42607e-05;0.32608;0.892555;-0.0136896;0.334136;0.829567;-0.0418442;0.352418;0.788443;-0.0709439;0.365178;0.76791;-0.0984718;0.336207;0.80744;-0.093544;0.355333;0.767057;-0.148855;0.361101;0.758355;-0.176043;0.362686;0.754915;-0.193885;0.351115;0.829204;-0.105949;0.371886;0.783864;-0.166357;0.377584;0.766019;-0.195754;0.377861;0.752829;-0.217675;0.366684;0.855514;-0.116484;0.388312;0.810255;-0.169841;0.396212;0.786328;-0.185898;0.397709;0.76926;-0.196434;0.38345;0.884408;-0.126849;0.40236;0.847654;-0.165677;0.408466;0.824619;-0.186748;0.410571;0.807063;-0.203061;0.373647;0.850124;1.92258e-05;0.362419;0.812424;-0.00494445;0.362374;0.770362;-0.00927756;0.366914;0.736544;-0.00292931;0.373056;0.724745;0.00595485;0.388031;0.737303;-0.0429972;0.382219;0.688473;-0.024159;0.373148;0.711911;-0.00764733;0.370819;0.731675;-0.00263921;0.39821;0.744604;-0.0327403;0.391634;0.692409;-0.009787;0.381812;0.713825;0.0084115;0.380982;0.733198;0.00482275;0.401346;0.756665;-0.0194834;0.394523;0.713414;0.00615862;0.384317;0.730932;0.0186457;0.383763;0.745702;0.0127135;0.400361;0.768542;-0.00635674;0.394373;0.73673;0.0138003;0.385556;0.750092;0.0233439;0.382997;0.763457;0.0211816
0.500572;0.256487;0.364989;0.845007;2.11317e-05;0.408562;0.801165;-0.00348912;0.42414;0.748258;-0.00604586;0.425344;0.707203;-0.00663831;0.422406;0.681545;0.00017831;0.382687;0.72464;-0.0249216;0.391707;0.682479;-0.0209978;0.401672;0.682208;-0.00139249;0.405013;0.692398;0.0129173;0.360145;0.733578;-0.0214252;0.369728;0.695952;-0.0242029;0.381354;0.694599;-0.00914406;0.385766;0.70581;0.00384847;0.345614;0.748219;-0.0183367;0.35481;0.709406;-0.0139273;0.364725;0.706698;-0.00146169;0.368033;0.716443;0.00911492;0.336528;0.768168;-0.0161514;0.344533;0.734504;-0.020046;0.354907;0.727917;-0.0252129;0.360502;0.731645;-0.0287482
0.502771;0.25609;0.349947;0.861629;1.25685e-05;0.335629;0.793918;0.0149598;0.342167;0.742008;0.0106145;0.357177;0.7058;0.00345922;0.373897;0.684938;-0.00677197;0.344552;0.730225;-0.0473012;0.359282;0.680774;-0.0751117;0.37507;0.655286;-0.0780802;0.38472;0.639126;-0.0735884;0.361546;0.746621;-0.0619095;0.386744;0.693269;-0.09429;0.40217;0.66588;-0.0981959;0.40938;0.649666;-0.101243;0.381567;0.768796;-0.0728072;0.408854;0.716433;-0.106008;0.424288;0.684542;-0.108976;0.432019;0.664259;-0.109055;0.403366;0.794476;-0.0804629;0.425447;0.748772;-0.101321;0.435239;0.721141;-0.108117;0.438696;0.700055;-0.11421;0.396296;0.716803;2.17508e-05;0.420582;0.685311;-0.0280339;0.424973;0.651415;-0.0630989;0.414463;0.633088;-0.087776;0.403426;0.631408;-0.112861;0.408996;0.648409;-0.12266;0.397887;0.624375;-0.162941;0.386321;0.639054;-0.169564;0.374092;0.650543;-0.165209;0.397151;0.66667;-0.118214;0.384534;0.64758;-0.154141;0.379582;0.665221;-0.148697;0.374754;0.676087;-0.147699;0.385462;0.688026;-0.111138;0.373288;0.671644;-0.133909;0.371821;0.689265;-0.124383;0.369309;0.698183;-0.122206;0.375799;0.70763;-0.105603;0.364289;0.69434;-0.115764;0.366433;0.706715;-0.116218;0.367115;0.715615;-0.12021
0.503171;0.256582;0.355871;0.869396;1.39646e-05;0.337164;0.821741;0.0445075;0.340162;0.779971;0.0664135;0.351663;0.747248;0.0814087;0.363287;0.72373;0.0953608;0.349376;0.73856;0.0342716;0.3737;0.688079;0.0445075;0.392826;0.656971;0.0545477;0.407516;0.631751;0.0624583;0.367905;0.74458;0.0196459;0.394178;0.687168;0.0266219;0.416078;0.655097;0.0361189;0.431411;0.627846;0.0374011;0.388811;0.758462;0.00883956;0.413202;0.703496;0.0152017;0.431757;0.675041;0.0204934;0.442827;0.653384;0.0204608;0.411182;0.778904;0.00212839;0.430008;0.735042;0.0111703;0.441728;0.712574;0.0159514;0.449063;0.695535;0.0168642
0.503419;0.257278;0.357092;0.867454;1.57065e-05;0.33687;0.828867;0.0554872;0.339856;0.790184;0.085968;0.34906;0.761878;0.106858;0.351596;0.740652;0.12639;0.363324;0.737326;0.0731801;0.388323;0.692292;0.0983617;0.40563;0.657404;0.113164;0.42067;0.626676;0.12131;0.381526;0.739143;0.0534727;0.407117;0.684222;0.0767274;0.427322;0.645903;0.0898657;0.444159;0.610081;0.0962596;0.400972;0.746752;0.0374221;0.424943;0.691063;0.0582901;0.445221;0.653417;0.0688007;0.460367;0.621671;0.072348;0.422355;0.760278;0.0251817;0.441146;0.709583;0.0384294;0.453523;0.677237;0.0463343;0.462295;0.6497;0.0509326;0.399042;0.715428;1.5284e-05;0.401194;0.632043;-0.00960925;0.411794;0.56778;-0.0526405;0.43188;0.535836;-0.0972032;0.446242;0.53394;-0.143875;0.36617;0.589185;-0.130771;0.415398;0.546014;-0.172147;0.426625;0.552478;-0.169006;0.414747;0.562106;-0.169634;0.374243;0.633992;-0.146478;0.432271;0.590904;-0.179148;0.442073;0.592769;-0.137592;0.428672;0.599095;-0.111923;0.392154;0.673136;-0.161377;0.441619;0.627655;-0.178071;0.448127;0.630013;-0.126912;0.435402;0.636938;-0.0963954;0.414385;0.706434;-0.180136;0.452374;0.662076;-0.204818;0.455611;0.659256;-0.20033;0.445671;0.661333;-0.199253
0.505689;0.25494;0.361607;0.86369;1.63843e-05;0.354042;0.826705;0.0370119;0.364068;0.791355;0.063191;0.376221;0.764507;0.0851647;0.381417;0.737868;0.106566;0.387168;0.743842;0.0574223;0.40888;0.701576;0.0760053;0.421961;0.674079;0.0832712;0.43112;0.652503;0.0869701;0.397742;0.746733;0.0476464;0.418064;0.703013;0.0670221;0.429029;0.677404;0.07693;0.436109;0.653797;0.078163;0.406255;0.756091;0.0398301;0.422835;0.712142;0.0646882;0.42844;0.695352;0.073099;0.432015;0.685234;0.0732751;0.41337;0.769624;0.0327404;0.422975;0.728595;0.054516;0.424566;0.71148;0.0609011;0.425367;0.702148;0.0634552;0.407538;0.719901;1.78502e-05;0.398908;0.643805;0.0156997;0.411193;0.574512;-0.0138222;0.436272;0.52981;-0.0440024;0.459092;0.504488;-0.0722943;0.37087;0.579555;-0.0923641;0.414103;0.528695;-0.117225;0.447186;0.504422;-0.1117;0.46898;0.491627;-0.10583;0.384734;0.616548;-0.114721;0.435993;0.550002;-0.134403;0.457762;0.533305;-0.106952;0.462773;0.526304;-0.0963348;0.407977;0.650221;-0.131554;0.456563;0.583292;-0.130604;0.460569;0.589982;-0.0744523;0.450357;0.600552;-0.0441535;0.436811;0.67769;-0.149768;0.474503;0.612265;-0.144589;0.473057;0.614524;-0.114721;0.462404;0.62237;-0.100392
0.506903;0.255778;0.365985;0.84334;1.79107e-05;0.407826;0.821369;0.00564437;0.419551;0.795627;0.00812808;0.417178;0.772751;0.0108602;0.409091;0.749166;0.0104706;0.408688;0.762697;0.0115128;0.417642;0.741996;0.0209217;0.419751;0.726435;0.022519;0.42146;0.714789;0.0236294;0.384204;0.758153;0.0172399;0.392311;0.740852;0.0317331;0.394406;0.725553;0.0332915;0.394495;0.71086;0.0301942;0.363439;0.765359;0.0244865;0.370644;0.763203;0.0445705;0.374137;0.778963;0.0370902;0.375964;0.789854;0.0270189;0.345337;0.778791;0.031402;0.354939;0.776512;0.048973;0.356404;0.787923;0.0454277;0.356081;0.801409;0.0416485;0.41175;0.709484;1.76022e-05;0.405851;0.634934;0.0400011;0.415166;0.573616;0.0256182;0.433461;0.530546;0.00598524;0.4525;0.499782;-0.0108734;0.380173;0.560296;-0.0606565;0.415691;0.499661;-0.0686981;0.45288;0.47695;-0.052523;0.481445;0.466825;-0.0352911;0.394166;0.591689;-0.0919038;0.446209;0.51961;-0.0966828;0.47259;0.505333;-0.0642867;0.482617;0.503758;-0.0427353;0.41777;0.622868;-0.115155;0.46559;0.555607;-0.106608;0.471929;0.560792;-0.0574399;0.465127;0.574921;-0.0254803;0.44801;0.647981;-0.13758;0.481394;0.588091;-0.123427;0.482474;0.585079;-0.0937419;0.475074;0.591513;-0.0732473
