face_x;face_y;landmark_x_1;landmark_y_1;landmark_x_2;landmark_y_2;landmark_x_3;landmark_y_3;landmark_x_4;landmark_y_4;landmark_x_5;landmark_y_5;landmark_x_6;landmark_y_6;landmark_x_7;landmark_y_7;landmark_x_8;landmark_y_8;landmark_x_9;landmark_y_9;landmark_x_10;landmark_y_10;landmark_x_11;landmark_y_11;landmark_x_12;landmark_y_12;landmark_x_13;landmark_y_13;landmark_x_14;landmark_y_14;landmark_x_15;landmark_y_15;landmark_x_16;landmark_y_16;landmark_x_17;landmark_y_17;landmark_x_18;landmark_y_18;landmark_x_19;landmark_y_19;landmark_x_20;landmark_y_20;landmark_x_21;landmark_y_21;landmark_x_22;landmark_y_22;landmark_x_23;landmark_y_23;landmark_x_24;landmark_y_24;landmark_x_25;landmark_y_25;landmark_x_26;landmark_y_26;landmark_x_27;landmark_y_27;landmark_x_28;landmark_y_28;landmark_x_29;landmark_y_29;landmark_x_30;landmark_y_30;landmark_x_31;landmark_y_31;landmark_x_32;landmark_y_32;landmark_x_33;landmark_y_33;landmark_x_34;landmark_y_34;landmark_x_35;landmark_y_35;landmark_x_36;landmark_y_36;landmark_x_37;landmark_y_37;landmark_x_38;landmark_y_38;landmark_x_39;landmark_y_39;landmark_x_40;landmark_y_40;landmark_x_41;landmark_y_41;landmark_x_42;landmark_y_42
0.431922;0.211773;0.383975;0.958203;0.400089;0.95463;0.417903;0.971686;0.433521;0.992612;0.443509;1.01084;0.42838;1.00046;0.438843;1.03917;0.441427;1.06976;0.44224;1.09726;0.424754;1.00941;0.435471;1.04961;0.439733;1.08152;0.443032;1.11066;0.419753;1.01527;0.429575;1.04946;0.43325;1.07733;0.435104;1.09979;0.413437;1.0181;0.421218;1.04415;0.424958;1.06159;0.427123;1.07638
0.429819;0.210105;0.384766;0.814042;0.385287;0.863619;0.403865;0.903911;0.425017;0.924265;0.439757;0.932561;0.430006;0.895789;0.460187;0.921463;0.456474;0.920761;0.448776;0.912994;0.436103;0.872241;0.463255;0.896365;0.45755;0.89808;0.448539;0.893139;0.435545;0.849583;0.458775;0.872464;0.453105;0.874661;0.443697;0.871086;0.431285;0.827586;0.447823;0.844654;0.444294;0.851324;0.4385;0.853773
0.430398;0.206636;0.377318;0.758571;0.392799;0.76945;0.410903;0.772512;0.427031;0.773027;0.43715;0.769494;0.443074;0.766883;0.460129;0.761484;0.451334;0.759136;0.441304;0.75878;0.448092;0.761117;0.460695;0.750624;0.44688;0.750625;0.437436;0.753516;0.443686;0.756306;0.454168;0.746131;0.440524;0.747865;0.433445;0.753635;0.43312;0.75165;0.441491;0.740826;0.431597;0.744367;0.425248;0.750519
0.429482;0.205667;0.376354;0.764086;0.401176;0.752095;0.418577;0.742995;0.433072;0.737541;0.444813;0.736536;0.417804;0.735665;0.43733;0.732753;0.437675;0.732596;0.434755;0.729398;0.41229;0.748613;0.43202;0.74799;0.43169;0.747464;0.428367;0.743166;0.406952;0.76134;0.423281;0.759837;0.422209;0.756201;0.418295;0.751594;0.401209;0.773081;0.413901;0.771658;0.413049;0.767746;0.409883;0.764082;0.373725;0.685451;0.363849;0.628809;0.378627;0.598865;0.395535;0.58467;0.404871;0.588407;0.422839;0.602824;0.442048;0.590184;0.430717;0.5966;0.419496;0.6042;0.433986;0.62864;0.448336;0.620554;0.4352;0.627667;0.425964;0.633625;0.436085;0.657685;0.447265;0.651812;0.435108;0.655222;0.426451;0.658856;0.431294;0.685229;0.438958;0.681576;0.429985;0.682012;0.42235;0.683018
0.429716;0.210856;0.367263;0.656082;0.396635;0.625082;0.416398;0.606426;0.432597;0.594992;0.442454;0.584191;0.41321;0.596027;0.428987;0.591989;0.431599;0.58961;0.430171;0.585997;0.407682;0.610564;0.424233;0.610413;0.425439;0.61096;0.424848;0.608394;0.400655;0.628545;0.415578;0.62904;0.416024;0.626612;0.413525;0.624177;0.392365;0.647746;0.401876;0.650684;0.404736;0.646497;0.403976;0.643522
0.428692;0.212092;0.379841;0.664721;0.403474;0.653388;0.416049;0.63459;0.426299;0.621413;0.434052;0.608225;0.410832;0.614091;0.421083;0.585949;0.425808;0.565774;0.429816;0.548844;0.403311;0.611707;0.41307;0.581668;0.419593;0.559662;0.425941;0.541987;0.394833;0.612602;0.403428;0.584676;0.410719;0.56525;0.417391;0.551347;0.386457;0.616236;0.391726;0.595746;0.398343;0.578935;0.404287;0.566135;0.360246;0.512161;0.360453;0.484056;0.37006;0.456215;0.380765;0.440449;0.389668;0.430374;0.388057;0.436452;0.403774;0.410656;0.406263;0.402138;0.406483;0.396813;0.39193;0.451348;0.406055;0.43157;0.407404;0.429955;0.4091;0.429234;0.3911;0.469183;0.400271;0.454788;0.399598;0.457902;0.399819;0.462497;0.388027;0.487151;0.395494;0.477805;0.394865;0.479127;0.394412;0.483203
0.421265;0.215544;0.343817;0.439517;0.331654;0.403979;0.333402;0.37455;0.341831;0.355677;0.350505;0.339111;0.330408;0.365809;0.350972;0.334749;0.367096;0.315536;0.381994;0.298873;0.335116;0.38321;0.357702;0.34319;0.376497;0.320009;0.392971;0.299872;0.343907;0.399055;0.365513;0.363611;0.383148;0.339758;0.39759;0.319371;0.354966;0.412045;0.372538;0.383895;0.384728;0.364614;0.394323;0.34677
0.423111;0.215055;0.347417;0.416532;0.332791;0.385944;0.333753;0.359286;0.342397;0.340836;0.351933;0.326933;0.334021;0.347824;0.351558;0.317888;0.364344;0.302313;0.374742;0.290483;0.341795;0.361904;0.362194;0.322705;0.379687;0.30026;0.393879;0.281554;0.351995;0.375412;0.371675;0.339207;0.387872;0.316457;0.40077;0.298101;0.363004;0.387356;0.37828;0.360112;0.38905;0.342177;0.397365;0.32613
0.419382;0.218746;0.351967;0.406356;0.338781;0.38254;0.336077;0.357433;0.341652;0.337843;0.350381;0.323455;0.330857;0.339292;0.351164;0.311327;0.364973;0.297545;0.375388;0.286384;0.338942;0.351169;0.361437;0.314106;0.378223;0.292228;0.390681;0.273468;0.350054;0.362691;0.369548;0.327304;0.384498;0.306224;0.394999;0.289362;0.362677;0.372659;0.376867;0.344415;0.386245;0.327451;0.392677;0.313292
0.416924;0.218132;0.35559;0.403361;0.341855;0.37946;0.338831;0.353426;0.343109;0.333955;0.350717;0.318477;0.332039;0.334203;0.351831;0.305721;0.366604;0.28926;0.378018;0.27573;0.340168;0.3443;0.361563;0.307829;0.378372;0.28635;0.390626;0.26778;0.351306;0.354386;0.368419;0.319737;0.383187;0.29875;0.394377;0.28145;0.363921;0.363964;0.376436;0.335771;0.3851;0.319516;0.391483;0.306294
